,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
0,0,4,3,741.1902961138169,88.1217899457683,829.3120860595852,[10 27  2 11],[25  6 22 13],[23 10 25  7],[18 25 29]
1,1,14,13,117.1858463216974,48.12472722837321,165.31057355007061,[15  2 14  9 17 23 21 20 21  5 26 29  5  6],[17  8 19 14 21  9 10 12 12 18  2 21 30 16],[21  2 25 29  6  9 24 11  3 26 26 26 19  6],[20  3 10 23 26 14 17 17 29 13  3 14 17]
2,2,8,7,1235.4646316595129,88.46215586224473,1323.9267875217577,[30 24 27 18  8 15 21  2],[28 16 19 17 12  3 19 30],[20  4 29  3 25  5 28 13],[ 3 12 30  2 12  9  7]
3,3,7,6,292.23546923668266,48.16050265720674,340.3959718938894,[28  9 11  3 17 12 23],[27 11 15  8  6 11  8],[15 14 27 17  5  5 20],[16  6 16 13  4 25]
4,4,8,7,288.1516788582753,93.6449880909216,381.79666694919695,[28 22 12 14 27 16  8 10],[18 16 27 24 11  7 27  6],[15 16 22  3 14  5 18 19],[25  7 10 22  8 20 11]
5,5,5,4,747.0825192916645,77.34074529062296,824.4232645822875,[ 8 18 14  8 23],[15  3 27 12  5],[29  8 24 27 22],[19 19  7 16]
6,6,2,1,45.955003253192515,93.26728095000497,139.2222842031975,[18 22],[ 4 26],[5 9],[11]
7,7,10,9,212.5099582030324,40.4379862854229,252.9479444884553,[15 16 15  2 10 17 14 10 14 11],[20 20  2 16  6 29  7 16 19  6],[25 26 15 14 20 26 21  6 14 18],[27 22 18 29  4 10 17 24 16]
8,8,14,13,275.4367876878519,63.32150560970207,338.75829329755396,[30  9 14 20 30  4 28  2 17 23 28 30  5 16],[13 29 17 23  6 17  8 21 14 20  4  9 20  2],[22  9 11 17  5 20 23 29  3 17  3 28 19  6],[ 6 29  2 23 17 23 19 14 23  3  2 15  7]
9,9,8,7,1914.2188786608297,97.55545949888321,2011.774338159713,[15  3  8  4  7 27 26  6],[ 3  7 14  7 30 15 25 23],[11  4 13 10  3  3 16 28],[17 28 28 30 16  7  8]
10,10,4,3,95.21174027105289,6.960776270947008,102.1725165419999,[22  7 16  3],[ 9 23 22 17],[ 4 29 26 21],[ 8 18 19]
11,11,12,11,261.06767488967694,25.412494371880953,286.4801692615579,[28 23 29 25 17  9  7  2 22 22 22 10],[14  9  3 26 25 10  6 19  5  7 26 19],[28 29 11 14 26 22 22  5 30  2 11 11],[ 4 17  2  4  3  7 24 28 21  9 30]
12,12,4,3,235.4704970166492,68.89072335859902,304.3612203752482,[19 16 25  6],[ 8 20 15  7],[10  4 29  8],[22  4  4]
13,13,4,3,5.763017211786987,59.9867524715079,65.74976968329489,[ 5 22 19 16],[19  2 22 26],[ 6 27 11 13],[23 28 15]
14,14,4,3,31.82539173139342,48.82533722692969,80.65072895832311,[16 10  5 14],[ 4  9 27  5],[ 6 19 22 13],[14  8 17]
15,15,7,6,125.30481295276658,60.14746722098243,185.45228017374902,[ 3 20 17 21 29 28 16],[25  2  2 18 25 29 16],[ 7 29 12 23 17 17 12],[25  3 30  7 27 10]
16,16,12,11,31.570365510970266,35.20818258363752,66.77854809460779,[ 4 17 24 26 19 18  8 24 16 22 15 19],[21  4  2  6  7  6 29  8 18 28 20 14],[19 26 17  7 20  2 30 12 10 16 14 17],[25  7 28 10 18 14 25 28 12  7  8]
17,17,10,9,673.7644092709942,21.67182857599954,695.4362378469937,[ 3 18 19 25 27  5  2  8 13  9],[22 13 20 24 10  5 14  6  9 20],[15 15 11 20 26 23 14 21 18 15],[10 21 16 27 21 11 29  3 15]
18,18,14,13,287.6287342229823,80.65493477325543,368.28366899623774,[25 14  2 14 29 29  9 11 29 26 22 12 17 12],[14 22  3 27 28 25  9 24 21 13 24 23 24  3],[19 18 25 13 20  5 18 24 28 11 19 25 15 22],[ 2 24 11 18 29 29 23  3  3  6 27 22 16]
19,19,11,10,71.45919478148002,52.07440455953922,123.53359934101924,[14 16 15 20 11 10  5 18  5 10  6],[17 18 16  5 29  2 12 26 19 19 25],[23  4  5 18 27 14  4  2 12  8 13],[ 8 23 20 18  2  4 18 27 28 12]
20,20,10,9,461.304973998703,172.53098651087979,633.8359605095828,[18 30 19 19 25  9 20 17 16 19],[20 19  9  9 27 28 14 19 15 25],[ 7 21 20 19 22 14 12 21  7 24],[17  3  3  4  3 13 14 23 21]
21,21,10,9,226.42424053628986,135.64900655879268,362.07324709508254,[14 13 19 11  4  3  9 21  9  4],[18 30 12 19  5 19  8  2 21 14],[24  3 14 18  9  8  4 19 29  3],[24  3 11 20  9  7 10 10 12]
22,22,9,8,87.17527555952812,143.75658131856983,230.93185687809796,[30 27 20 14 22 25 11 20  2],[19 20 26  6 27 24  7 21 26],[19  7  6  4 27 24 27 19 26],[26 17  7  6 28  6 22  4]
23,23,7,6,378.7771154095275,101.24491365629764,480.0220290658251,[15 11 13 27  2 19  4],[ 6 15 20 25 30 21 21],[23 16  6 25 15 21  4],[ 5 11 15 18 27 15]
24,24,7,6,2.5616917420478242,104.69356096286221,107.25525270491003,[ 8 19 12  7 21 15 20],[ 5  3 15  6  2 30 18],[10 25 16 28 18  6 12],[18 27  4  9 26 24]
25,25,3,2,976.7365683228323,141.41275898902512,1118.1493273118574,[29 25 24],[16 16  9],[ 4 12 17],[ 4 19]
26,26,2,1,345.34464897450044,146.1270527902795,491.47170176477994,[13 24],[22 22],[27  4],[19]
27,27,13,12,270.95641757043245,180.44249131217558,451.398908882608,[ 6 30 22  9  3 29  5 16  2 13 29 12 29],[15 20 20 15 12  7  5 11 14  6 25 26 12],[12 25 16 11  9 12 30 22 25 26 26 19 11],[ 8  8 12  5 19 27 19 27  5 29  3 20]
28,28,13,12,241.47799184055114,132.1621400947119,373.64013193526307,[11 17 21  5 21 10  9  5 21 12 25 22 11],[25  3 10  9 28  9 23 21 19 26  7 18 28],[12 16 26 16  6 17 21 14 29 27 17 11 12],[14  3 15 16 28  9  5 15 23  6 11 21]
29,29,4,3,202.37155100189378,198.44355377316543,400.81510477505924,[26 25 13  4],[ 5 26  9 10],[16  7 10 17],[17  7 10]
30,30,10,9,512.2066235598706,191.22725422274928,703.4338777826199,[21 20  9 10 19 17 25 15 28 16],[14 25 19 16 18  9 18 21 30  7],[ 7 22 16 22 27  7  3  8 19  6],[ 7  2 19  9 11 23  2 17  5]
31,31,2,1,1009.4812116796388,151.98176983785297,1161.4629815174917,[14  3],[24 12],[30 16],[15]
32,32,12,11,156.00890654309262,144.57147611590813,300.58038265900075,[26 19 13 13 24 20 24  2 27 11  6 21],[21 25 13  8 28 19  5  3  4  8 18 28],[ 9 16 10  2 22  5 18 16 19 27  4  4],[30  3 11 22 15  9 24 16  8 26 14]
33,33,6,5,494.35957566509063,106.08557450370758,600.4451501687982,[10 28 25  4 17 28],[ 7 23 28 27 24 28],[ 7 11 29 19 13 17],[24 29 24 29  7]
34,34,9,8,206.50655227314476,124.80903630531488,331.31558857845965,[ 4 15 10 25 16 19 11 20 22],[10 23 24 23 24 19  9 12 15],[22 20 30  6 20 27 23 24  9],[ 6 21 23 11 14  7  9  6]
35,35,2,1,242.61067547999272,104.778404431645,347.38907991163774,[18  6],[29 22],[19  6],[6]
36,36,8,7,500.39124335240535,113.48499692178189,613.8762402741872,[ 2  5  2 10 25 24 23 25],[ 2 19  7  8 28 15 27 20],[27  6 13 25 24 10  3 30],[ 8 29 23  5 17 29 24]
37,37,10,9,205.33532518394523,181.18090948103134,386.51623466497654,[ 3 24  3  8 24 22 16 23  5 15],[18 12 17 22 16 28 19  7 29 26],[27 20 19 14 18 20 23  4 21  8],[12 12 20 22  2 22 24  9 11]
38,38,6,5,251.51108778111157,176.1841176931473,427.69520547425884,[ 3 21  6 17 28 19],[15 14 16  2 12 15],[ 7 28 17 14 23 17],[27  4  9 17 22]
