,vn_id,time,type
0,4,13.106194415633738,1
1,13,15.345194394538325,1
2,10,15.637487396267275,1
3,13,21.108211606325312,0
4,2,21.126043753466377,1
5,15,24.20907716397228,1
6,17,26.73365084008192,1
7,20,27.30568222571364,1
8,1,28.60259599688672,1
9,16,33.249700704234726,1
10,12,42.24501254376503,1
11,9,47.35116760062261,1
12,8,63.40789611498252,1
13,16,64.82006621520499,0
14,3,69.26822572269997,1
15,21,71.20406726735024,1
16,6,71.66046895343867,1
17,19,74.60201351473904,1
18,0,75.5635851206738,1
19,7,81.75532692799807,1
20,18,81.97593742010801,1
21,5,92.39064055069471,1
22,14,96.38159296956319,1
23,11,99.54965508010164,1
24,10,110.84922766732015,0
25,37,113.11547456503472,1
26,6,117.61547220663118,0
27,34,119.43351590369893,1
28,42,123.00562875069538,1
29,36,125.62777592791606,1
30,32,127.01828826028024,1
31,14,128.2069847009566,0
32,43,137.65724900275646,1
33,39,139.50826847338897,1
34,1,145.78844231858415,0
35,19,146.06120829621906,0
36,24,147.36268054411664,1
37,31,148.767651294109,1
38,28,148.82951276876133,1
39,15,149.51389011673885,0
40,24,149.92437228616447,0
41,43,160.84821482018262,0
42,40,167.6313921661084,1
43,26,171.4501511162592,1
44,22,172.74562872956034,1
45,27,181.27986275283644,1
46,29,181.76600750739834,1
47,38,184.39044845712755,1
48,23,191.3513885275552,1
49,30,191.58946485598676,1
50,25,192.1270140893228,1
51,33,192.53473374878763,1
52,41,197.14903470415675,1
53,35,197.42465631515495,1
54,65,204.99876256845192,1
55,62,210.47127963114585,1
56,47,223.38787380654082,1
57,51,223.5850771665468,1
58,56,233.48752274112405,1
59,61,237.23471148357166,1
60,48,237.2957720718045,1
61,60,239.23912692263752,1
62,59,246.9282791301348,1
63,45,248.75371063851026,1
64,59,256.76390140481215,0
65,52,257.17370879408713,1
66,58,257.35466350873173,1
67,53,258.33740298838165,1
68,22,259.92090428908847,0
69,54,269.1520306230174,1
70,63,271.77662747620843,1
71,63,271.9015232449194,0
72,46,273.2747036072225,1
73,12,277.7155095604142,0
74,50,280.8407060505642,1
75,55,281.53495056093965,1
76,49,281.6265733569938,1
77,32,283.0271948033729,0
78,57,284.1108201991709,1
79,44,285.11273589291915,1
80,64,286.3578768367678,1
81,7,294.2652851310305,0
82,21,297.62830780364004,0
83,44,300.93072138466994,0
84,4,301.25787327390907,0
85,77,302.5911223966283,1
86,86,307.3898210841226,1
87,87,308.18616855848717,1
88,67,315.18476436169107,1
89,37,318.45079974897993,0
90,66,322.2256743500496,1
91,71,322.3967473709449,1
92,84,322.42450221264903,1
93,45,322.6291916870213,0
94,34,325.94006817684374,0
95,79,326.680995490128,1
96,80,333.9973258203438,1
97,82,337.54552054904013,1
98,8,338.8446838028344,0
99,78,345.83984347202005,1
100,84,359.37876391608364,0
101,72,360.35402377898185,1
102,11,360.61732996977855,0
103,58,360.9869358586233,0
104,3,361.5036949593826,0
105,75,368.16260680348176,1
106,18,369.60467164309034,0
107,70,371.13921501348256,1
108,83,375.7229726377094,1
109,73,378.29578022958395,1
110,76,378.73782194048005,1
111,85,382.4003945514117,1
112,29,384.13755850929215,0
113,68,388.14295757339573,1
114,81,388.3115901338807,1
115,28,390.30750460931245,0
116,62,391.65508906690104,0
117,69,393.0345136527327,1
118,57,395.4168371454174,0
119,74,397.3781939560907,1
120,102,401.9123773249338,1
121,74,403.0376303356331,0
122,41,406.2609491955406,0
123,88,414.33089334008343,1
124,77,416.2935560013732,0
125,108,418.119555889049,1
126,105,427.77668515529604,1
127,72,428.49533084758946,0
128,104,433.32830963497435,1
129,38,435.90153623823915,0
130,85,436.37232988390735,0
131,103,436.59575379654666,1
132,35,440.03533179514767,0
133,90,440.27164581893555,1
134,95,440.5777574885248,1
135,46,441.1166512124385,0
136,53,442.1854560648561,0
137,64,446.5463007503559,0
138,109,447.212439673643,1
139,92,447.6451262977822,1
140,51,449.3220458814043,0
141,97,449.5293173127688,1
142,100,451.8856239882729,1
143,91,451.94052792891955,1
144,27,452.2362803232689,0
145,89,452.39292072182906,1
146,60,457.847919605475,0
147,98,462.82630521454246,1
148,101,466.9860267608433,1
149,93,475.975268837866,1
150,39,477.68818597656576,0
151,106,478.4059830717864,1
152,81,481.4024817523202,0
153,96,481.57407478705903,1
154,107,481.9936994867633,1
155,94,486.5222098594713,1
156,20,488.61065622441663,0
157,66,489.97689640360704,0
158,91,491.07520687335364,0
159,99,492.9046704080631,1
160,108,503.26791142154315,0
161,55,503.95238625286123,0
162,111,504.25738801193836,1
163,90,506.24798356554743,0
164,113,515.8205109654343,1
165,123,516.1509041781319,1
166,26,516.7948000907596,0
167,42,516.95912294671,0
168,114,524.3178722510107,1
169,130,526.3016359741263,1
170,114,527.3943579236833,0
171,121,530.8210049154399,1
172,128,532.3231588336031,1
173,89,535.1359863838302,0
174,122,536.5906928855225,1
175,120,537.6767942097166,1
176,126,541.4060644087232,1
177,79,544.205743850003,0
178,131,544.7737145781225,1
179,124,545.1167070033318,1
180,125,545.4988625552738,1
181,119,548.8830662445365,1
182,127,548.9411869908778,1
183,120,551.0438799633729,0
184,102,551.4995402987831,0
185,112,555.0668703117527,1
186,118,559.4418859141874,1
187,105,563.0130072220525,0
188,95,564.0046608354737,0
189,129,567.0793381770806,1
190,23,570.1285039370828,0
191,116,571.4992884470141,1
192,40,576.5842470175874,0
193,115,577.4231316900858,1
194,110,579.9331410763823,1
195,87,582.1961324872096,0
196,94,586.5706745937864,0
197,117,592.1430207137125,1
198,130,598.6380973240947,0
199,141,602.8217119295596,1
200,121,603.1577593155114,0
201,132,610.2766548308999,1
202,144,613.6932615997544,1
203,139,614.9974848590997,1
204,83,616.013545037692,0
205,140,616.6814477399652,1
206,136,618.2486981927123,1
207,152,619.636150008138,1
208,148,621.1493604422957,1
209,78,623.5415514508949,0
210,148,624.7020286199797,0
211,36,626.0190192803215,0
212,142,626.7449874522666,1
213,145,627.8467263010886,1
214,147,633.1589479313751,1
215,147,634.2182375104192,0
216,71,635.7951435180496,0
217,151,643.4629345428083,1
218,97,647.9006466553428,0
219,134,654.2027360092015,1
220,54,655.4934566357219,0
221,123,655.7860761627255,0
222,61,657.5207751313072,0
223,150,660.5313585388811,1
224,150,660.6287114046315,0
225,117,666.6766976535432,0
226,136,666.8942851958805,0
227,125,667.677759482435,0
228,65,671.7100097858126,0
229,93,671.875762660556,0
230,131,675.542121220951,0
231,143,682.6366821657865,1
232,153,683.3687407726914,1
233,135,686.7063006276048,1
234,33,686.8943094138782,0
235,133,688.2758604000903,1
236,49,689.5831901314156,0
237,137,694.9662322087581,1
238,149,695.5472662536191,1
239,146,695.9660629506395,1
240,138,698.7784471729547,1
241,17,700.4980601110763,0
242,161,701.1361846593121,1
243,76,703.1608718335858,0
244,80,703.7372842313101,0
245,30,703.7960884158574,0
246,160,704.0294794644831,1
247,172,704.0594560712232,1
248,69,709.591698625759,0
249,158,714.7007003123625,1
250,159,715.2752383754074,1
251,156,720.7123194774413,1
252,169,722.9332206212162,1
253,171,726.0675522859764,1
254,149,728.0567578755092,0
255,167,732.6797527858214,1
256,165,733.0017860224731,1
257,111,737.7773027510459,0
258,164,738.1790266998305,1
259,155,746.4633298239482,1
260,166,746.7509944404372,1
261,151,756.0330487079088,0
262,154,758.5841418771656,1
263,143,762.4922589622098,0
264,163,763.6709016971139,1
265,174,767.487726951731,1
266,133,778.6641037279117,0
267,168,779.2486029862353,1
268,162,779.9110565021144,1
269,157,784.3002513274366,1
270,153,785.2146603778185,0
271,175,785.3621903405318,1
272,170,785.4196564730864,1
273,172,789.3303810734974,0
274,103,791.1678125551648,0
275,157,792.4210209227944,0
276,173,795.7130114229718,1
277,110,799.7534975300017,0
278,48,800.3436845017513,0
279,178,803.2640892142781,1
280,166,806.1273545646313,0
281,194,809.0241118453013,1
282,128,814.1128930444218,0
283,0,816.7538812344907,0
284,184,818.5194799847221,1
285,138,821.4024301779202,0
286,182,823.9681110507203,1
287,185,823.9978964251337,1
288,178,826.8222851430085,0
289,180,831.6329959446364,1
290,183,835.7622113328921,1
291,197,835.8866702899662,1
292,191,836.4230674929701,1
293,5,839.4731598423591,0
294,99,842.2825939855825,0
295,52,842.8641986771385,0
296,47,842.9036676337748,0
297,182,844.2361380144446,0
298,186,844.8981590909309,1
299,175,848.1810799825403,0
300,181,852.0218194335424,1
301,56,858.1865020990155,0
302,196,860.6217450783846,1
303,190,862.0665824301288,1
304,197,863.5468097435242,0
305,135,865.6336241917988,0
306,179,867.9135697067454,1
307,195,869.232345949417,1
308,193,874.9310807114849,1
309,188,880.8753980861426,1
310,176,881.7345043687453,1
311,177,884.1627959924157,1
312,192,885.3547340504018,1
313,187,886.0009065892746,1
314,190,890.2309770631447,0
315,165,893.960257871845,0
316,189,895.1744407954119,1
317,50,895.4849323194445,0
318,122,903.4683259267665,0
319,193,904.5565220990327,0
320,207,908.6176947143572,1
321,126,909.207724256556,0
322,168,912.8747179099514,0
323,200,913.9731180807178,1
324,209,916.8058671976261,1
325,208,918.4190510766834,1
326,211,921.6436482921375,1
327,204,922.636459281119,1
328,163,928.1424174538906,0
329,155,929.8221162879598,0
330,187,932.8368758674478,0
331,137,937.5843541630218,0
332,199,937.5961282549704,1
333,188,940.4256552735056,0
334,216,945.706299318123,1
335,88,946.1774571562838,0
336,68,947.6692259022054,0
337,215,954.3218658112974,1
338,217,955.0095714521854,1
339,202,956.131961278196,1
340,219,960.6788286726808,1
341,210,964.1244627247983,1
342,206,964.3947529831846,1
343,208,964.8897267658799,0
344,141,964.9836637850404,0
345,159,972.6943408461875,0
346,96,973.38770168616,0
347,73,973.6636360711789,0
348,198,974.5280366391019,1
349,214,974.6720131242265,1
350,205,983.0301294320044,1
351,124,986.7295010077578,0
352,212,988.9573996665008,1
353,119,992.061379292101,0
354,183,993.836111524853,0
355,213,995.5215041957445,1
356,218,996.0355603458618,1
357,201,996.3413849944671,1
358,203,997.3112943853162,1
359,201,997.4257774974136,0
360,194,997.5915882350193,0
361,127,1000.1899326047115,0
362,132,1005.1556445238664,0
363,213,1006.7825021915983,0
364,173,1006.8181495919714,0
365,231,1008.9036768180258,1
366,221,1009.6951730638743,1
367,98,1010.2578737929531,0
368,234,1015.9750287550844,1
369,196,1016.4167848721062,0
370,129,1020.1337143639823,0
371,230,1024.0909033599837,1
372,140,1029.2728486188653,0
373,145,1032.490334697674,0
374,222,1038.156018259038,1
375,161,1042.3174479600382,0
376,185,1043.2147883806433,0
377,227,1043.3691494119848,1
378,211,1044.3169469941568,0
379,164,1044.3695918092963,0
380,220,1045.7407017716516,1
381,200,1048.9246430924857,0
382,232,1050.4592513709501,1
383,202,1053.952103638452,0
384,224,1064.0298463104173,1
385,204,1065.7480280295654,0
386,235,1065.994563580703,1
387,214,1066.8214498299335,0
388,226,1068.4154309836492,1
389,225,1068.8055097486013,1
390,236,1069.9534937517403,1
391,215,1071.2030424738125,0
392,232,1071.5175029477432,0
393,134,1072.2645002571016,0
394,239,1073.297873377194,1
395,228,1074.1246115370736,1
396,223,1075.671566203478,1
397,233,1076.1959672683668,1
398,206,1079.3387439997,0
399,146,1079.8796390474633,0
400,86,1082.4852443534987,0
401,229,1082.5734403591582,1
402,139,1083.6402875322062,0
403,189,1084.4299232319895,0
404,177,1084.524926280698,0
405,241,1085.623296734657,1
406,115,1086.1118944278203,0
407,237,1091.2479808322546,1
408,240,1094.0040558603607,1
409,238,1099.290870498257,1
410,158,1107.0384087983107,0
411,254,1107.2308944617025,1
412,154,1109.2267669257665,0
413,246,1109.4853626039378,1
414,246,1111.6028415379244,0
415,219,1122.6831223371369,0
416,258,1127.6590992494123,1
417,216,1128.2617868766704,0
418,237,1129.4065247134733,0
419,244,1131.9580459190497,1
420,259,1133.2386242072703,1
421,245,1137.8078390938333,1
422,118,1138.8289201560117,0
423,256,1144.6253153340786,1
424,248,1148.9488509889384,1
425,247,1151.6198116813002,1
426,250,1156.459485784532,1
427,251,1157.0463093434064,1
428,263,1157.2734422141755,1
429,31,1158.2488629737477,0
430,240,1163.2401530177567,0
431,260,1163.3651128595172,1
432,228,1163.6302914210876,0
433,255,1164.3128973407531,1
434,25,1168.8635824121552,0
435,252,1174.0694434207912,1
436,261,1175.9116445147417,1
437,191,1180.2226100651192,0
438,243,1182.0267475386102,1
439,253,1182.275108942554,1
440,242,1183.3540023877943,1
441,249,1193.9981766424191,1
442,257,1198.50844246732,1
443,262,1198.9307342764046,1
444,179,1199.237907562143,0
445,267,1202.4613897834088,1
446,278,1204.8642185900787,1
447,222,1209.232050898485,0
448,268,1209.305127079088,1
449,271,1210.7124472759772,1
450,181,1211.4786232938502,0
451,277,1213.4805103938052,1
452,279,1213.553005147686,1
453,283,1214.7146478659367,1
454,273,1214.9991606345943,1
455,104,1215.0464171064273,0
456,266,1217.3228316587802,1
457,92,1218.9410424784082,0
458,107,1227.3237477070293,0
459,70,1229.3298463635304,0
460,273,1229.9695059229095,0
461,258,1231.7270619165113,0
462,270,1233.213238416333,1
463,285,1234.9473903900698,1
464,272,1236.6262473635,1
465,106,1239.328871681099,0
466,264,1240.5408979190981,1
467,142,1244.2128483998736,0
468,229,1245.6359484428267,0
469,198,1250.3031690070575,0
470,275,1251.4166118533185,1
471,269,1252.3432141211324,1
472,274,1254.2335593580885,1
473,2,1256.5906754129792,0
474,265,1260.3211142131254,1
475,276,1261.7602162573849,1
476,227,1262.3762953752748,0
477,281,1267.1245302799323,1
478,268,1270.6019161554477,0
479,109,1282.515090249979,0
480,251,1283.1257813617558,0
481,282,1284.8482990652672,1
482,284,1285.34542994678,1
483,221,1287.9131744499196,0
484,280,1290.8261756398242,1
485,285,1291.3376086157632,0
486,152,1292.5449202744094,0
487,269,1293.4971727636207,0
488,243,1293.5215229620937,0
489,207,1295.7984721741122,0
490,282,1298.380011563918,0
491,192,1299.2633532135728,0
492,233,1300.8136178841612,0
493,290,1303.9888293721897,1
494,156,1312.816807680668,0
495,300,1313.6586323377398,1
496,241,1314.157728423093,0
497,295,1320.3805829644327,1
498,301,1324.1112197624868,1
499,184,1325.1532390303137,0
500,302,1328.6313427457212,1
501,304,1329.7292782870963,1
502,170,1337.5321198923498,0
503,248,1338.4835525294275,0
504,226,1343.9669822896433,0
505,306,1344.778132097304,1
506,300,1346.87944002072,0
507,263,1348.3763234449284,0
508,284,1350.6986245166186,0
509,287,1352.7070509028702,1
510,307,1356.5410291809371,1
511,291,1361.0107653533457,1
512,306,1364.5900843280583,0
513,294,1364.877223766427,1
514,298,1367.1164272375713,1
515,299,1367.488725977763,1
516,297,1369.8626733522638,1
517,302,1371.012581230955,0
518,112,1371.2768966357776,0
519,305,1371.7892651077152,1
520,289,1373.8550337133402,1
521,292,1375.0876413882368,1
522,293,1376.95841451009,1
523,234,1378.9206598640908,0
524,296,1380.2122369290714,1
525,293,1382.3985006198207,0
526,288,1386.5633745988737,1
527,296,1388.4334656951687,0
528,286,1391.1948845147585,1
529,303,1393.542461273527,1
530,259,1397.5602445244072,0
531,311,1401.4535154003595,1
532,218,1401.4778998458914,0
533,314,1401.5346582004624,1
534,310,1402.9360912858026,1
535,323,1407.2195007338617,1
536,327,1410.0590008421639,1
537,326,1411.3132196689887,1
538,236,1422.626514053342,0
539,279,1429.4491934274045,0
540,274,1431.616836310167,0
541,167,1431.818863182091,0
542,67,1433.4253144321783,0
543,320,1438.5235719655627,1
544,309,1438.7547141062778,1
545,318,1452.1877335762974,1
546,316,1457.429148537702,1
547,315,1457.671196854818,1
548,308,1461.3698734965326,1
549,294,1466.1083882730775,0
550,283,1473.714662563081,0
551,317,1474.6402311802424,1
552,325,1475.7926621130666,1
553,328,1476.0838703947727,1
554,321,1476.995566067415,1
555,329,1477.2486693511373,1
556,280,1478.3561021994244,0
557,319,1482.0694930123548,1
558,171,1482.475070563392,0
559,312,1485.0320840462052,1
560,289,1485.9756994684767,0
561,323,1486.16084163728,0
562,203,1491.9654021393555,0
563,313,1493.2632437427553,1
564,324,1493.5222321475646,1
565,322,1494.613677220184,1
566,271,1495.8419909376653,0
567,235,1496.9821089594607,0
568,301,1499.9045356731597,0
569,256,1500.0862599738734,0
570,348,1501.4382338976147,1
571,238,1504.9311566919257,0
572,333,1506.789532265954,1
573,325,1508.0863875031735,0
574,345,1511.067130746267,1
575,261,1511.1349878278916,0
576,75,1518.1196333089786,0
577,336,1519.2761558661493,1
578,333,1520.0307955681806,0
579,319,1523.20822240206,0
580,329,1523.3344580374805,0
581,347,1525.4394420734045,1
582,169,1527.754654875565,0
583,346,1529.016868729117,1
584,299,1529.1017032970776,0
585,254,1533.4425131967048,0
586,351,1539.6230889435517,1
587,180,1540.0593751902024,0
588,326,1540.592859512798,0
589,340,1541.7366523510684,1
