,vn_id,time,type
0,6,26.184277335318043,1
1,9,32.73904803729164,1
2,0,33.789691278122575,1
3,2,42.25322630521437,1
4,1,55.445793586832686,1
5,10,60.811248768786804,1
6,11,73.73376394712957,1
7,3,84.52131964271123,1
8,5,86.70113849441927,1
9,4,92.82033218476111,1
10,7,98.45130615662276,1
11,8,98.5632285144277,1
12,21,104.0718862591276,1
13,22,111.78436170033042,1
14,23,112.5565282218183,1
15,7,124.11781261905747,0
16,13,134.04638771706271,1
17,18,138.0837732328169,1
18,15,143.84998773993485,1
19,17,152.78306409280975,1
20,12,159.80466448223555,1
21,19,159.90222312413863,1
22,10,160.3395858537235,0
23,16,171.8888470699205,1
24,20,172.61285367029438,1
25,9,177.84734871468893,0
26,14,188.56877777768972,1
27,29,204.66328676392135,1
28,22,206.16433906476732,0
29,30,216.86119974284628,1
30,27,220.7246426616959,1
31,34,243.97563950265595,1
32,25,245.6156417191792,1
33,32,248.09757883705242,1
34,33,261.51722818426146,1
35,35,272.74465988436526,1
36,26,277.56850361768636,1
37,28,285.1177220280018,1
38,24,286.95361903193015,1
39,31,287.34862335262227,1
40,3,293.16071866972686,0
41,44,304.3085132560394,1
42,2,305.0319802677805,0
43,40,309.99288155180994,1
44,47,315.0690320130869,1
45,44,319.2967286459839,0
46,45,322.4048468369057,1
47,17,325.83947580444135,0
48,46,328.81486344573284,1
49,38,333.93443214825265,1
50,19,351.87383158652017,0
51,43,355.685762800586,1
52,36,361.1314851428757,1
53,39,371.4562384595098,1
54,36,375.1140774334186,0
55,21,378.0610248020422,0
56,41,378.0990710697001,1
57,42,382.9954586698906,1
58,37,387.08601537655744,1
59,1,394.2948338201485,0
60,4,397.33951282787166,0
61,8,402.2459365259078,0
62,34,404.0562969068567,0
63,6,413.1417594428373,0
64,29,414.30985572284,0
65,56,426.4629684718519,1
66,47,426.4844658097255,0
67,48,428.829302814672,1
68,58,431.7609503790208,1
69,18,434.0780655047422,0
70,52,434.7760974737766,1
71,32,436.291511809791,0
72,49,440.99975208446233,1
73,57,446.49895431079483,1
74,25,455.4662675486607,0
75,50,456.72283943398213,1
76,59,467.12890591875396,1
77,53,474.3390056241865,1
78,59,476.36263176397654,0
79,54,478.66115210908987,1
80,55,484.29660447316417,1
81,40,486.4545585150877,0
82,50,495.0159516694511,0
83,51,497.51289199031567,1
84,69,503.52935627352514,1
85,61,504.9671702780772,1
86,66,508.67376263155546,1
87,28,511.97640118697876,0
88,24,529.0541166145953,0
89,63,532.7638416966013,1
90,37,533.5011138533245,0
91,70,533.6614672719568,1
92,64,537.1501222045752,1
93,27,539.4248271847085,0
94,71,541.1583838978503,1
95,55,553.3562061500257,0
96,71,554.0646379226393,0
97,53,558.3835465235356,0
98,64,560.9729787685526,0
99,62,562.2343674745226,1
100,60,569.5801155363313,1
101,65,569.8685631723407,1
102,58,575.4681767244559,0
103,16,577.5972042900911,0
104,69,583.9351404776329,0
105,67,586.7178717309206,1
106,30,593.1231705511893,0
107,68,597.378528205515,1
108,67,600.0033501513908,0
109,61,613.1276831322485,0
110,73,618.999189339344,1
111,49,621.5921714755294,0
112,39,622.9307133997447,0
113,75,627.9897776838,1
114,73,631.7457360983857,0
115,77,636.1416348683415,1
116,74,638.8831726240146,1
117,82,638.9241835190891,1
118,57,645.7791079342022,0
119,83,647.0940018613362,1
120,76,664.5683875894476,1
121,23,672.4996590876435,0
122,79,675.5331215898908,1
123,80,679.3710932098558,1
124,78,682.0882935646704,1
125,42,687.1106132117118,0
126,75,691.0927499126597,0
127,72,692.0321826295572,1
128,81,692.4696291680546,1
129,95,701.8203771440888,1
130,76,701.8919107388452,0
131,94,704.3422063317223,1
132,89,708.8956867085597,1
133,87,716.970028304273,1
134,93,718.5080719360994,1
135,87,718.8600446042328,0
136,92,721.1521245051492,1
137,85,738.6940542326854,1
138,94,739.9219536701312,0
139,56,743.286958597741,0
140,85,744.5013586558041,0
141,91,745.6910258330919,1
142,90,751.8547487134166,1
143,0,754.0003490060133,0
144,88,768.7005130073532,1
145,84,769.8540730323377,1
146,45,771.6861582009743,0
147,35,773.1344461982607,0
148,86,784.1373061475716,1
149,60,788.006935770349,0
150,78,790.0752116252842,0
151,102,806.2075242902115,1
152,26,811.7041294939357,0
153,99,812.9063636245879,1
154,43,815.8424280951915,0
155,20,828.6205299667573,0
156,106,829.7439169864795,1
157,105,835.3147435626458,1
158,100,844.268312087541,1
159,11,844.4293518936387,0
160,86,844.7805604814421,0
161,98,854.9773154356799,1
162,103,855.2778576385117,1
163,97,865.0828308170682,1
164,13,871.3446077527842,0
165,96,875.700903438643,1
166,104,882.4000927618971,1
167,107,884.5093769735222,1
168,101,898.8363524320966,1
169,110,902.6055715769398,1
170,97,908.7351786552515,0
171,113,912.2252966916469,1
172,54,912.313725009328,0
173,111,915.4037599806422,1
174,111,925.2323121808213,0
175,112,931.1486067305849,1
176,52,938.5435437242008,0
177,108,938.9444303014047,1
178,15,939.028088158051,0
179,101,943.4108076896737,0
180,98,945.842325750237,0
181,119,950.1653748040466,1
182,89,952.1849337882512,0
183,88,952.3509334918617,0
184,115,967.3562262769586,1
185,117,977.5575037064689,1
186,114,978.3665885046802,1
187,109,980.354764822591,1
188,62,981.7528121413493,0
189,118,989.8312018951883,1
190,116,990.8729960313725,1
191,14,997.718015220996,0
192,70,999.406664903213,0
193,122,1004.2424769453229,1
194,129,1007.730956331623,1
195,92,1008.5265746475898,0
196,127,1021.3727529525625,1
197,130,1023.4492618180574,1
198,130,1027.7843739791256,0
199,120,1030.7374628215302,1
200,125,1034.1812074213633,1
201,112,1035.2735067421347,0
202,113,1047.225589495461,0
203,121,1061.2455312892994,1
204,79,1061.3423386800357,0
205,123,1062.9482696827906,1
206,128,1062.9928662305435,1
207,131,1065.1711316403005,1
208,126,1066.807698838988,1
209,117,1073.0406528103777,0
210,124,1079.9688923432598,1
211,95,1082.373513742979,0
212,127,1086.032857153576,0
213,12,1086.6901465709243,0
214,100,1088.2018357985207,0
215,135,1103.2587551707772,1
216,133,1109.8176839898795,1
217,115,1112.9278682132008,0
218,136,1117.7763056886747,1
219,132,1126.5248956614223,1
220,126,1126.753236806568,0
221,33,1132.106611012985,0
222,138,1146.45331160587,1
223,141,1153.7312757410305,1
224,142,1154.3798057480024,1
225,108,1156.569129626281,0
226,137,1159.8523354692093,1
227,134,1171.874053412735,1
228,123,1174.5297007195074,0
229,143,1175.2955502475695,1
230,91,1183.8642514576836,0
231,139,1188.4212137800682,1
232,140,1192.5905928394013,1
233,122,1199.4620672181177,0
234,41,1203.0011990799865,0
235,137,1204.7525162399081,0
236,144,1207.1159545404566,1
237,154,1209.6709743067454,1
238,38,1219.8620241727854,0
239,152,1222.7536086285422,1
240,146,1224.4376872457524,1
241,120,1225.546681773623,0
242,84,1230.0993554759425,0
243,151,1234.7270467081694,1
244,72,1237.4391435857965,0
245,153,1238.9167619769514,1
246,148,1239.3969803646155,1
247,5,1255.7252508545787,0
248,118,1257.6721576655787,0
249,140,1259.9671120917765,0
250,147,1262.9885864503028,1
251,149,1263.992785655852,1
252,150,1272.4569680806803,1
253,125,1273.991618571802,0
254,145,1276.1079992794398,1
255,155,1282.011796781435,1
256,154,1284.7783424657625,0
257,31,1303.6199946202069,0
258,134,1309.5200704742972,0
259,155,1309.5827570956194,0
260,164,1323.8728892281297,1
261,82,1334.2317313414767,0
262,158,1334.4554395124094,1
263,162,1336.1515553853542,1
264,152,1338.8302471970696,0
265,160,1341.835824131634,1
266,165,1343.0286008831638,1
267,148,1343.0435568560565,0
268,166,1355.8118257673555,1
269,156,1371.3809496857632,1
270,157,1374.3379001526969,1
271,150,1377.842450236727,0
272,159,1378.582907780507,1
273,167,1379.000727183722,1
274,151,1382.1663601355515,0
275,161,1386.7713731143442,1
276,103,1388.2088981103784,0
277,139,1390.1417603205653,0
278,90,1390.3834286718147,0
279,163,1396.821937757707,1
280,153,1400.2400462092498,0
281,114,1402.4223024810092,0
282,116,1409.9122553381242,0
283,171,1413.4512155324412,1
284,169,1419.9604632437818,1
285,132,1425.6822454919127,0
286,175,1432.3859177800903,1
287,178,1433.2816553289383,1
288,177,1436.0130946842778,1
289,147,1439.799126471872,0
290,176,1449.3243862115983,1
291,170,1450.8384129546691,1
292,83,1456.5423749510342,0
293,168,1456.549780984319,1
294,142,1456.9255775166985,0
295,128,1457.7567003564834,0
296,174,1457.885982009095,1
297,99,1463.1386781575693,0
