,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
0,0,4,3,741.1902961138169,7.01693606990986,748.2072321837268,[10 27  2 11],[25  6 22 13],[23 10 25  7],[18 25 29]
1,1,14,13,117.18584632169741,68.65384726164544,185.83969358334286,[15  2 14  9 17 23 21 20 21  5 26 29  5  6],[17  8 19 14 21  9 10 12 12 18  2 21 30 16],[21  2 25 29  6  9 24 11  3 26 26 26 19  6],[20  3 10 23 26 14 17 17 29 13  3 14 17]
2,2,8,7,1235.4646316595129,70.6876708932173,1306.1523025527301,[30 24 27 18  8 15 21  2],[28 16 19 17 12  3 19 30],[20  4 29  3 25  5 28 13],[ 3 12 30  2 12  9  7]
3,3,7,6,292.2354692366826,79.46618070000264,371.70164993668527,[28  9 11  3 17 12 23],[27 11 15  8  6 11  8],[15 14 27 17  5  5 20],[16  6 16 13  4 25]
4,4,8,7,288.1516788582753,68.18668247433197,356.3383613326073,[28 22 12 14 27 16  8 10],[18 16 27 24 11  7 27  6],[15 16 22  3 14  5 18 19],[25  7 10 22  8 20 11]
5,5,5,4,747.0825192916644,59.07075995725191,806.1532792489163,[ 8 18 14  8 23],[15  3 27 12  5],[29  8 24 27 22],[19 19  7 16]
6,6,2,1,45.95500325319252,72.0694440260415,118.02444727923401,[18 22],[ 4 26],[5 9],[11]
7,7,10,9,212.50995820303243,37.70015844031022,250.21011664334264,[15 16 15  2 10 17 14 10 14 11],[20 20  2 16  6 29  7 16 19  6],[25 26 15 14 20 26 21  6 14 18],[27 22 18 29  4 10 17 24 16]
8,8,14,13,275.4367876878519,54.00175952093109,329.438547208783,[30  9 14 20 30  4 28  2 17 23 28 30  5 16],[13 29 17 23  6 17  8 21 14 20  4  9 20  2],[22  9 11 17  5 20 23 29  3 17  3 28 19  6],[ 6 29  2 23 17 23 19 14 23  3  2 15  7]
9,9,8,7,1914.2188786608294,99.85291004291369,2014.071788703743,[15  3  8  4  7 27 26  6],[ 3  7 14  7 30 15 25 23],[11  4 13 10  3  3 16 28],[17 28 28 30 16  7  8]
10,10,4,3,95.21174027105288,19.678387936850427,114.8901282079033,[22  7 16  3],[ 9 23 22 17],[ 4 29 26 21],[ 8 18 19]
11,11,12,11,261.0676748896769,78.29758975526343,339.36526464494034,[28 23 29 25 17  9  7  2 22 22 22 10],[14  9  3 26 25 10  6 19  5  7 26 19],[28 29 11 14 26 22 22  5 30  2 11 11],[ 4 17  2  4  3  7 24 28 21  9 30]
12,12,4,3,235.47049701664918,72.857481978203,308.3279789948522,[19 16 25  6],[ 8 20 15  7],[10  4 29  8],[22  4  4]
13,13,4,3,5.763017211786988,24.22740748960807,29.990424701395057,[ 5 22 19 16],[19  2 22 26],[ 6 27 11 13],[23 28 15]
14,14,4,3,31.825391731393424,11.206390159529633,43.03178189092306,[16 10  5 14],[ 4  9 27  5],[ 6 19 22 13],[14  8 17]
15,15,7,6,125.30481295276657,99.7120564601744,225.01686941294096,[ 3 20 17 21 29 28 16],[25  2  2 18 25 29 16],[ 7 29 12 23 17 17 12],[25  3 30  7 27 10]
16,16,12,11,31.570365510970262,58.283453651400755,89.85381916237102,[ 4 17 24 26 19 18  8 24 16 22 15 19],[21  4  2  6  7  6 29  8 18 28 20 14],[19 26 17  7 20  2 30 12 10 16 14 17],[25  7 28 10 18 14 25 28 12  7  8]
17,17,10,9,673.7644092709943,77.57358917136605,751.3379984423603,[ 3 18 19 25 27  5  2  8 13  9],[22 13 20 24 10  5 14  6  9 20],[15 15 11 20 26 23 14 21 18 15],[10 21 16 27 21 11 29  3 15]
18,18,14,13,287.6287342229823,165.0325380821809,452.6612723051632,[25 14  2 14 29 29  9 11 29 26 22 12 17 12],[14 22  3 27 28 25  9 24 21 13 24 23 24  3],[19 18 25 13 20  5 18 24 28 11 19 25 15 22],[ 2 24 11 18 29 29 23  3  3  6 27 22 16]
19,19,11,10,71.45919478148002,191.01877434996848,262.4779691314485,[14 16 15 20 11 10  5 18  5 10  6],[17 18 16  5 29  2 12 26 19 19 25],[23  4  5 18 27 14  4  2 12  8 13],[ 8 23 20 18  2  4 18 27 28 12]
20,20,10,9,461.304973998703,147.44230309287627,608.7472770915792,[18 30 19 19 25  9 20 17 16 19],[20 19  9  9 27 28 14 19 15 25],[ 7 21 20 19 22 14 12 21  7 24],[17  3  3  4  3 13 14 23 21]
21,21,10,9,226.42424053628983,157.50426166588093,383.92850220217076,[14 13 19 11  4  3  9 21  9  4],[18 30 12 19  5 19  8  2 21 14],[24  3 14 18  9  8  4 19 29  3],[24  3 11 20  9  7 10 10 12]
22,22,9,8,87.17527555952812,109.05419786068764,196.22947342021575,[30 27 20 14 22 25 11 20  2],[19 20 26  6 27 24  7 21 26],[19  7  6  4 27 24 27 19 26],[26 17  7  6 28  6 22  4]
