,vn_id,time,type
0,7,12.284487310770487,1
1,4,17.4085079939116,1
2,5,18.622342828696247,1
3,10,19.486264242596306,1
4,9,42.975180643608546,1
5,8,57.74397157343377,1
6,11,69.7338351748899,1
7,1,70.93815537777444,1
8,0,73.5850672707236,1
9,3,80.49313021742829,1
10,2,85.10036804694606,1
11,5,88.92988863765741,0
12,6,96.27815618697414,1
13,18,137.25453399337647,1
14,13,137.32978296250215,1
15,17,140.71208110598658,1
16,14,149.13230401748302,1
17,8,150.41369237841477,0
18,16,155.08298710667174,1
19,12,160.2428243545798,1
20,23,171.14281137654518,1
21,7,172.4098515497795,0
22,21,172.71711831094387,1
23,20,174.30441487733992,1
24,13,177.95542977689087,0
25,19,178.37170621265847,1
26,22,185.4818085771679,1
27,15,193.40129510283722,1
28,34,211.39734233164722,1
29,35,213.53959211427573,1
30,25,218.91779693543043,1
31,33,236.4982637277198,1
32,26,249.25535477351613,1
33,32,250.60073944929584,1
34,23,252.32166640931285,0
35,24,252.75080671325435,1
36,27,257.16694833785493,1
37,29,267.2611576608757,1
38,28,271.6879469488504,1
39,31,282.04135933074633,1
40,30,290.5279409560515,1
41,17,294.836634120938,0
42,44,304.64019468555904,1
43,18,321.04431322640914,0
44,41,322.33655728158755,1
45,37,323.1489927928576,1
46,15,326.710677116845,0
47,39,335.4892236019205,1
48,40,338.14169397031765,1
49,37,350.9582027689549,0
50,36,353.8324154484482,1
51,45,373.29927260403844,1
52,42,373.5453494954195,1
53,43,373.950739440422,1
54,38,375.733627753816,1
55,27,381.088802056384,0
56,46,383.3173907108319,1
57,30,385.9988536773663,0
58,47,391.4052847191219,1
59,36,395.7195339926028,0
60,31,402.4746341766729,0
61,35,416.569885195046,0
62,48,425.7400876557669,1
63,20,436.5696072060825,0
64,57,437.53777412339196,1
65,53,437.9283454697745,1
66,55,441.6428110455334,1
67,49,441.7701034825661,1
68,51,445.641477314817,1
69,54,450.50015472409393,1
70,32,452.78031205652803,0
71,52,456.94439796731945,1
72,9,460.3325756635841,0
73,59,463.8006904854159,1
74,50,466.4920064487561,1
75,16,476.1043302472821,0
76,58,491.2682997530702,1
77,56,491.4398687837089,1
78,39,494.0357913442879,0
79,58,500.49850122561077,0
80,64,504.72423631333055,1
81,66,508.0091452054371,1
82,14,512.164175699446,0
83,60,515.1077506603269,1
84,68,520.922122715294,1
85,12,523.911627630267,0
86,6,530.0014002797798,0
87,66,535.0634657385466,0
88,70,539.1439401484341,1
89,52,540.1029150894614,0
90,19,544.5584045428486,0
91,69,547.6384817237273,1
92,57,552.2285272633909,0
93,71,553.9381291388293,1
94,67,555.891091802634,1
95,49,564.0234921851755,0
96,54,565.6674309492447,0
97,62,572.9690008870036,1
98,61,576.4125125566475,1
99,41,581.6272935199208,0
100,61,582.604328361557,0
101,1,592.6957922760663,0
102,65,593.8661620615446,1
103,63,595.1036215289375,1
104,40,596.8141007423961,0
105,3,601.3096431244163,0
106,69,605.4671224917563,0
107,75,611.6831309817286,1
108,83,613.9454614704151,1
109,78,614.9303134315129,1
110,79,615.3118842608791,1
111,71,629.3655065730034,0
112,72,630.4023189991377,1
113,4,633.2531159156985,0
114,81,635.4807119442756,1
115,28,643.6680034922249,0
116,76,643.6827463623521,1
117,24,646.4474308195834,0
118,74,653.8322693942446,1
119,2,662.8810537526819,0
120,73,673.0261023295224,1
121,59,675.3431110441138,0
122,11,684.4719773102296,0
123,82,688.1410488959247,1
124,77,688.219785162296,1
125,80,692.1887941396855,1
126,75,692.8078412662389,0
127,73,694.7172187724914,0
128,94,713.8833855314505,1
129,92,714.4502968865622,1
130,88,718.6091250501528,1
131,65,722.7048944839119,0
132,78,728.5766266756704,0
133,90,737.9141319618891,1
134,48,745.3537988967926,0
135,72,754.4840460694111,0
136,87,755.2292238765023,1
137,84,756.320482652554,1
138,89,759.3702919900907,1
139,91,761.1601624883575,1
140,95,764.3905169236633,1
141,86,764.796997831836,1
142,10,771.345338559418,0
143,93,773.5341795893911,1
144,85,777.4716742593523,1
145,47,777.7770515623552,0
146,51,789.2721724951609,0
147,38,795.4189878983574,0
148,96,801.5845215601447,1
149,98,803.1992781584786,1
150,103,803.4634878015795,1
151,107,804.1175301616449,1
152,97,810.924520780632,1
153,102,822.6185561871272,1
154,101,833.4494879274977,1
155,103,847.6210681744279,0
156,106,852.3884122402375,1
157,93,858.4674256848382,0
158,104,859.2839013793869,1
159,86,860.011545709031,0
160,105,861.122112076145,1
161,99,869.3002325633564,1
162,100,875.3468062896995,1
163,105,875.802438376653,0
164,100,881.931325199103,0
165,53,882.273958988925,0
166,88,896.4523232298366,0
167,117,902.0949596984065,1
168,110,908.1986360558232,1
169,79,914.9284278013839,0
170,115,919.0995238978733,1
171,111,920.5435873856547,1
172,81,925.3024121686365,0
173,83,925.8525309531794,0
174,109,941.5763326161192,1
175,43,942.4654817076746,0
176,108,945.4590043627046,1
177,118,946.7591243594188,1
178,106,960.9920779423708,0
179,21,967.181789848958,0
180,109,976.6470766147722,0
