,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
0,0,4,3,741.1902961138169,41.83844300204486,783.0287391158618,[10 27  2 11],[25  6 22 13],[23 10 25  7],[18 25 29]
1,1,14,13,117.18584632169741,38.90690784367442,156.09275416537184,[15  2 14  9 17 23 21 20 21  5 26 29  5  6],[17  8 19 14 21  9 10 12 12 18  2 21 30 16],[21  2 25 29  6  9 24 11  3 26 26 26 19  6],[20  3 10 23 26 14 17 17 29 13  3 14 17]
2,2,8,7,1235.4646316595129,37.18078012241267,1272.6454117819255,[30 24 27 18  8 15 21  2],[28 16 19 17 12  3 19 30],[20  4 29  3 25  5 28 13],[ 3 12 30  2 12  9  7]
3,3,7,6,292.2354692366826,10.94115835221669,303.1766275888993,[28  9 11  3 17 12 23],[27 11 15  8  6 11  8],[15 14 27 17  5  5 20],[16  6 16 13  4 25]
4,4,8,7,288.1516788582753,94.36288218705647,382.5145610453318,[28 22 12 14 27 16  8 10],[18 16 27 24 11  7 27  6],[15 16 22  3 14  5 18 19],[25  7 10 22  8 20 11]
5,5,5,4,747.0825192916644,32.14199763006749,779.224516921732,[ 8 18 14  8 23],[15  3 27 12  5],[29  8 24 27 22],[19 19  7 16]
6,6,2,1,45.95500325319252,79.39919987310259,125.35420312629512,[18 22],[ 4 26],[5 9],[11]
7,7,10,9,212.50995820303243,19.345553006105263,231.8555112091377,[15 16 15  2 10 17 14 10 14 11],[20 20  2 16  6 29  7 16 19  6],[25 26 15 14 20 26 21  6 14 18],[27 22 18 29  4 10 17 24 16]
8,8,14,13,275.4367876878519,20.03432793625852,295.47111562411044,[30  9 14 20 30  4 28  2 17 23 28 30  5 16],[13 29 17 23  6 17  8 21 14 20  4  9 20  2],[22  9 11 17  5 20 23 29  3 17  3 28 19  6],[ 6 29  2 23 17 23 19 14 23  3  2 15  7]
9,9,8,7,1914.2188786608294,54.93267719803753,1969.151555858867,[15  3  8  4  7 27 26  6],[ 3  7 14  7 30 15 25 23],[11  4 13 10  3  3 16 28],[17 28 28 30 16  7  8]
10,10,4,3,95.21174027105288,33.36937004897834,128.5811103200312,[22  7 16  3],[ 9 23 22 17],[ 4 29 26 21],[ 8 18 19]
11,11,12,11,261.0676748896769,27.737110778707773,288.8047856683846,[28 23 29 25 17  9  7  2 22 22 22 10],[14  9  3 26 25 10  6 19  5  7 26 19],[28 29 11 14 26 22 22  5 30  2 11 11],[ 4 17  2  4  3  7 24 28 21  9 30]
12,12,4,3,235.47049701664918,190.84645583484567,426.3169528514949,[19 16 25  6],[ 8 20 15  7],[10  4 29  8],[22  4  4]
13,13,4,3,5.763017211786988,107.64261703260014,113.40563424438713,[ 5 22 19 16],[19  2 22 26],[ 6 27 11 13],[23 28 15]
14,14,4,3,31.825391731393424,189.73605407598433,221.56144580737777,[16 10  5 14],[ 4  9 27  5],[ 6 19 22 13],[14  8 17]
15,15,7,6,125.30481295276657,129.2143669102549,254.51917986302146,[ 3 20 17 21 29 28 16],[25  2  2 18 25 29 16],[ 7 29 12 23 17 17 12],[25  3 30  7 27 10]
16,16,12,11,31.570365510970262,190.0715343947846,221.64189990575488,[ 4 17 24 26 19 18  8 24 16 22 15 19],[21  4  2  6  7  6 29  8 18 28 20 14],[19 26 17  7 20  2 30 12 10 16 14 17],[25  7 28 10 18 14 25 28 12  7  8]
17,17,10,9,673.7644092709943,155.07808774608026,828.8424970170745,[ 3 18 19 25 27  5  2  8 13  9],[22 13 20 24 10  5 14  6  9 20],[15 15 11 20 26 23 14 21 18 15],[10 21 16 27 21 11 29  3 15]
18,18,14,13,287.6287342229823,197.95060591256447,485.5793401355468,[25 14  2 14 29 29  9 11 29 26 22 12 17 12],[14 22  3 27 28 25  9 24 21 13 24 23 24  3],[19 18 25 13 20  5 18 24 28 11 19 25 15 22],[ 2 24 11 18 29 29 23  3  3  6 27 22 16]
19,19,11,10,71.45919478148002,197.61165931664718,269.0708540981272,[14 16 15 20 11 10  5 18  5 10  6],[17 18 16  5 29  2 12 26 19 19 25],[23  4  5 18 27 14  4  2 12  8 13],[ 8 23 20 18  2  4 18 27 28 12]
20,20,10,9,461.304973998703,174.8040421705571,636.1090161692601,[18 30 19 19 25  9 20 17 16 19],[20 19  9  9 27 28 14 19 15 25],[ 7 21 20 19 22 14 12 21  7 24],[17  3  3  4  3 13 14 23 21]
21,21,10,9,226.42424053628983,103.43162548586483,329.85586602215466,[14 13 19 11  4  3  9 21  9  4],[18 30 12 19  5 19  8  2 21 14],[24  3 14 18  9  8  4 19 29  3],[24  3 11 20  9  7 10 10 12]
22,22,9,8,87.17527555952812,129.79516614244915,216.97044170197728,[30 27 20 14 22 25 11 20  2],[19 20 26  6 27 24  7 21 26],[19  7  6  4 27 24 27 19 26],[26 17  7  6 28  6 22  4]
23,23,7,6,378.77711540952754,180.32244040445664,559.0995558139841,[15 11 13 27  2 19  4],[ 6 15 20 25 30 21 21],[23 16  6 25 15 21  4],[ 5 11 15 18 27 15]
24,24,7,6,2.561691742047824,204.4263473118944,206.98803905394223,[ 8 19 12  7 21 15 20],[ 5  3 15  6  2 30 18],[10 25 16 28 18  6 12],[18 27  4  9 26 24]
25,25,3,2,976.7365683228323,282.9457601489291,1259.6823284717614,[29 25 24],[16 16  9],[ 4 12 17],[ 4 19]
26,26,2,1,345.34464897450044,263.4264264811633,608.7710754556638,[13 24],[22 22],[27  4],[19]
27,27,13,12,270.95641757043245,246.38804264273227,517.3444602131647,[ 6 30 22  9  3 29  5 16  2 13 29 12 29],[15 20 20 15 12  7  5 11 14  6 25 26 12],[12 25 16 11  9 12 30 22 25 26 26 19 11],[ 8  8 12  5 19 27 19 27  5 29  3 20]
28,28,13,12,241.47799184055114,219.70630569660477,461.1842975371559,[11 17 21  5 21 10  9  5 21 12 25 22 11],[25  3 10  9 28  9 23 21 19 26  7 18 28],[12 16 26 16  6 17 21 14 29 27 17 11 12],[14  3 15 16 28  9  5 15 23  6 11 21]
29,29,4,3,202.37155100189378,218.38652498450347,420.7580759863972,[26 25 13  4],[ 5 26  9 10],[16  7 10 17],[17  7 10]
30,30,10,9,512.2066235598706,201.47432268936188,713.6809462492325,[21 20  9 10 19 17 25 15 28 16],[14 25 19 16 18  9 18 21 30  7],[ 7 22 16 22 27  7  3  8 19  6],[ 7  2 19  9 11 23  2 17  5]
31,31,2,1,1009.4812116796388,252.22488209457345,1261.7060937742121,[14  3],[24 12],[30 16],[15]
32,32,12,11,156.00890654309262,285.56913249184953,441.57803903494215,[26 19 13 13 24 20 24  2 27 11  6 21],[21 25 13  8 28 19  5  3  4  8 18 28],[ 9 16 10  2 22  5 18 16 19 27  4  4],[30  3 11 22 15  9 24 16  8 26 14]
33,33,6,5,494.3595756650906,201.16236278235525,695.5219384474458,[10 28 25  4 17 28],[ 7 23 28 27 24 28],[ 7 11 29 19 13 17],[24 29 24 29  7]
34,34,9,8,206.5065522731448,263.64403824670137,470.15059051984616,[ 4 15 10 25 16 19 11 20 22],[10 23 24 23 24 19  9 12 15],[22 20 30  6 20 27 23 24  9],[ 6 21 23 11 14  7  9  6]
35,35,2,1,242.61067547999272,219.9012798890954,462.5119553690881,[18  6],[29 22],[19  6],[6]
36,36,8,7,500.3912433524054,329.66780365982515,830.0590470122306,[ 2  5  2 10 25 24 23 25],[ 2 19  7  8 28 15 27 20],[27  6 13 25 24 10  3 30],[ 8 29 23  5 17 29 24]
37,37,10,9,205.33532518394523,326.09314988200305,531.4284750659483,[ 3 24  3  8 24 22 16 23  5 15],[18 12 17 22 16 28 19  7 29 26],[27 20 19 14 18 20 23  4 21  8],[12 12 20 22  2 22 24  9 11]
38,38,6,5,251.5110877811116,350.9815552724914,602.4926430536029,[ 3 21  6 17 28 19],[15 14 16  2 12 15],[ 7 28 17 14 23 17],[27  4  9 17 22]
39,39,3,2,338.1799175031768,326.7010779288752,664.880995432052,[ 4 19 25],[23 11 19],[30 20  6],[19  2]
40,40,8,7,408.9528548514789,336.4974694474598,745.4503242989388,[ 3 26  2  6  6 19 22 25],[ 5 13  5  3 12 19 15 30],[27 18 19 21 30 24  7  2],[24 10 13  4  4 24 17]
41,41,9,8,209.11191449138386,333.1461213375512,542.2580358289351,[16 13 27 15 11 21 23 19  8],[24 14 14 26  3 29 25  6 15],[30 16 29 12 19 26  3 21  9],[25  8 11 19 10 18 27 23]
42,42,13,12,393.9534941960146,397.3555569495212,791.3090511455358,[ 6 26 12 10 17  7  4  4 23  4  6  6 29],[23 25  8 20 28  4  5 17 13 22  3 26  9],[24 13 17 22 18  2 14  2  2  2 21 15 22],[14 30  8  6  3 16 11 16 27 28 16 27]
43,43,11,10,23.19096581742617,354.5989855750612,377.78995139248735,[12 23 19  3 30 25  2 17 12  2 29],[24 21 28  4  2  9 21 11 25 15  2],[ 7  2 14 10  7 17  5 15  4 30  6],[26 27 22 22 11  8  6 22 29 13]
44,44,14,13,15.817985491750774,340.9086666033925,356.72665209514327,[23  2 29  7 21 10 21  7 23 13 22 18 25 16],[18 30 25 24 29 19  3  2 15 10 24 23 15  3],[25 25  3  7 28 29 24 19 21 15 28  9  2 27],[12 13 16 22 10 16  5 18 12 14 26  7 22]
45,45,4,3,73.87548104851105,307.55625576556116,381.4317368140722,[27 28  5  2],[13 13 18  5],[30  4 30 30],[10 10 26]
46,46,12,11,167.84194760521603,361.15304803900256,528.9949956442185,[17 30 10 14  7 14 28 22 24 20  9 18],[ 4  5  6 16  5 13 29  9 20 30 25 24],[18  9  9  9 22 29 19  3 16 10  4  2],[ 2 27 12 11  4  6 19 12 21 23 24]
47,47,8,7,619.515793827234,357.7483066244812,977.2641004517152,[20 30 15 30 12 28 12  9],[26 12 21 24  2  8 30 24],[18  9 17  5 29 18 21  6],[22  7  7  4 25  2  8]
48,48,14,13,563.0479124299469,471.4039212925374,1034.4518337224843,[11 26 20 27 18 15 13  6 25  4  8 18 17  2],[ 9 20 16 15 14  8 30 24  4 25  7 18 22 19],[28 28  3 10 25 25 29  4 22  4 27 22 16  9],[20 16 29  4 28 23  5 28 18 19  7  6 27]
49,49,7,6,407.9566167744218,414.5442380801445,822.5008548545663,[19 14 16 10  8 15 30],[23 29  4  7  8 29 30],[25 30  6 25 22 12  8],[22 21 23 21 12 21]
50,50,13,12,614.6442262688803,499.03597157691996,1113.6801978458002,[ 2 28 15 23 24 29 11 12 29 30  2 12 14],[ 2  6  7 24  2 20 10 15 17 14  6  4 20],[15  6 10 25 20 28 25 16  5 27 29 11  6],[22 25 23 20 21  2 26 27 28  4 12 22]
51,51,11,10,225.73696871485748,450.7175221333192,676.4544908481766,[22  3  6 17 25 11 26 18 21 24 18],[17  8 10 11 30  7 15 18 27 24  5],[28 28  6  2  9 23 16 20 29 10 14],[ 9 26 16 18 13 18 28  7 22 13]
52,52,11,10,585.6904898830513,456.9598706742055,1042.6503605572568,[23 29 11  9 27 20 22 22 13 28  8],[27 21  9 25  7  7  3 17 13 16 22],[27  9 29 11 21  9 30  2 11 15 15],[18 23 14 24 14 15 18 10 28 24]
53,53,10,9,183.84805307647449,411.4334095201682,595.2814625966427,[ 2 27 27  5  8  9 21  8  4 10],[ 7 11 22 30 15 16 27 11 24 20],[ 2  2 25 15 27 21 21 12  6 14],[21 16 20  7 27 29 13 19 29]
54,54,13,12,386.34142601270446,404.4926612574744,790.8340872701789,[ 9 11 20 16 23 26 28 24 18 22 16 24 20],[18 22  4 22  8 13  2 19 26  4 23 19 29],[30 21 15 19 11 19 10  3 24 23 24 25  9],[16 23 11 25 14 12 22 19 11 20 24 16]
55,55,11,10,222.41743569192158,475.7526197050113,698.1700553969329,[ 7 26 29 26 10 20 28 26  5 15  2],[25 28 11 13 17 12 24 26  7 30  7],[20 15  8 10 22 11 30 28 15 11 20],[11 24 19 24 28  2 18 13 27 17]
56,56,14,13,624.6989793578914,407.67157990718863,1032.37055926508,[16 27 16 10 17 30 12 14  3 22  4 12 20 28],[14 24 14 30  4  3  3  5 24 25 19 12 19 16],[25 10 17  5 26 22  5  4 10 16 10 16  9 11],[ 6 11  8 18  9 30 18  5 29  5 18 19 18]
57,57,9,8,111.30601694624649,425.9626604428419,537.2686773890885,[ 7 29 29  3 10 16 21 17 16],[16 24 18 26  4 26  5 22 22],[22 16 16 20 20  2  2 24  2],[ 2 18 12  5 12 15  4  7]
58,58,13,12,103.63227234989158,495.4796040473079,599.1118763971995,[22  2 20 15  5 18 24 24 27  8  2 25 29],[20 25  3 22 13 27 12 28  7  5 14 10 27],[18 24 26 16 19 22 22 24 12  8  2 18 18],[14 13 16 24 18 17 16 14 21 27 18  6]
59,59,8,7,9.835622274677322,426.22185773083777,436.0574800055151,[26 25 17 18 18 18 29 28],[ 3 23 30  2  6  2  7  2],[18  9 14 30 11 26 27 26],[ 3  9  7  8 11  3 17]
60,60,7,6,218.60879268283747,534.6351592257914,753.2439519086289,[20 19  3  7  8 28 23],[16 12 14  4 10 16 12],[ 2  4 25 18  6  8 19],[11 29  7  5  7 30]
61,61,14,13,420.2860636477356,574.074343497696,994.3604071454315,[29  2 20 26 17 26  4 13 21 15 30 27 24 21],[10  9 29 24  6  7  6  5 22 18 28 13 15 22],[ 2 12 15  5 27  3 30 24 26 28 13 13 23 17],[ 9 29 27 26  9 29 18 23 21  9 15 22 15]
62,62,12,11,181.1838094357552,599.6386575903215,780.8224670260767,[11 21 29 27 13 23 13 30 17 14 14 27],[ 7  8 18 27 29 28 15 26 11 28 22 27],[ 7 18  7  5 28 21 10 29  3 17 23 29],[23 30 30  3 24  8 23 29 13  4  7]
63,63,5,4,0.12489576871097567,550.8848709781256,551.0097667468366,[15 10 27 21  3],[ 5 29 18  5 18],[21  3 13 22 15],[28 21 21  8]
64,64,14,13,160.1884239135881,590.0898960383108,750.278319951899,[ 8 17 22 20 29 26 14 10 27  6 11 27 26  9],[27 10 23 30 12 27 14 21 23 21 19 24  4 30],[ 4  5 13 22  5  6  3 30 17 29  9  6 16  5],[27 29 14 19 19  5 20 12  3 20 28 25 10]
65,65,4,3,466.7112472173608,528.8592781022328,995.5705253195936,[15 12  6 18],[14 15 11 18],[29 17  7  8],[ 7 30 14]
66,66,8,7,167.75122205355748,561.7718062491634,729.523028302721,[13 18 16  6 15 16 30 12],[15  3 10  3 25 21 26  4],[16 13 17 19 27 23 17 10],[19  2  7 25 29 15 10]
67,67,5,4,1118.2405500704872,520.9660987835489,1639.206648854036,[25  4  5 28  9],[16 20  4 10 21],[25  4 10 25  3],[13 29 30  4]
68,68,9,8,559.5262683288097,511.1661733047132,1070.6924416335228,[ 5 13 17 15 30 30 27 14  6],[ 5  5 28 21 20 16 30  3 26],[11  7 30 26 13 20  9 29 13],[ 9 24 22  2 25 17 29 26]
69,69,10,9,316.5571849730263,511.3803521505225,827.9375371235489,[11 28  5 28  3 16 23  5 27  9],[11 16 15  5 16 30 10  5  3 27],[16  2 16 12  4 24 13  4 23  8],[16 22 11 21 19 21 13 14  9]
70,70,8,7,858.1906313500477,583.2275949550556,1441.4182263051034,[25 10  2 19  2 21 18 30],[25 23 27  4  8 10 11 25],[ 5  6  4 29  9  5 20  5],[19  6 27 14  5  5 23]
71,71,2,1,313.3983961471047,522.0056389301212,835.4040350772259,[6 8],[ 3 11],[ 6 15],[22]
72,72,4,3,68.1413070686076,613.6371248284777,681.7784318970853,[16 11 22  2],[25 25 19 30],[24 20 23 20],[16 27 27]
73,73,10,9,595.367855841595,645.7699146982496,1241.1377705398445,[26  3 17 10  2  3 18 25  3 10],[22 28  5 22  3 25 26 10 10 15],[ 5  4 18  7  3  6 21 10 23  6],[26  6 11 10 12  4  3  5 12]
74,74,4,3,5.6594363795423765,681.9479533481976,687.60738972774,[18 26  5 17],[23  4 29  4],[10  5 26 25],[17 13 17]
75,75,7,6,1149.9570265054967,638.9466860203773,1788.9037125258742,[ 2 10 12 18 16 10 26],[17 22  4 13 10  4 29],[29 24  8  5  5  9  6],[12 22 13  3 30 21]
76,76,7,6,324.4230498931057,652.2219710782261,976.6450209713319,[24  3 30 19  7 23  5],[13 10  5  9 21  6 10],[ 7  9 13 11  6 16 26],[26 17 26 17  8 16]
77,77,2,1,113.70243360474487,667.3492981928493,781.0517317975942,[23 25],[ 6 10],[14  9],[30]
78,78,6,5,277.7017079788748,696.1582686912024,973.8599766700772,[ 4 21 21 17 29 18],[14  9  4 17 13  4],[27 18  8 28  3 11],[15 24 22 16 25]
79,79,13,12,217.52474835987502,650.93352988947,868.4582782493451,[22 14 29 14 25 19 13 23 27  5 20  4  2],[27 10  7  8  7 19  2  7 22 11 29 29 13],[ 3 19 23  6 12 10 16 24 12 12  2 20  3],[11 24  2 28 24 19 18 18 10 27  8  4]
80,80,5,4,369.7399584109663,684.5901733453186,1054.330131756285,[20 12  7 11 28],[27 24 27 29  3],[20 30 21 13 17],[ 7 23 30 30]
81,81,10,9,93.09089161843953,699.4754932930957,792.5663849115352,[19 22  8 18  5  3 19 23 14 27],[20  3 13 29  9 25  2 10 28 24],[21 21 28  7 21 26 24  2 21 17],[22 22 24  4 22 12 25 12 10]
82,82,9,8,2647.530808627104,675.2562345701995,3322.7870431973033,[23 19 29 10 24 11 14 17 21],[ 6 25 13 19 29 13 22 27 11],[ 9 18 23  5  3  2  2  3 15],[ 6 21 16 20  9 10 16  2]
83,83,12,11,240.29057239998252,622.6389946006936,862.9295670006761,[19 17 30  9 18 17 19 12 10 23 23 10],[12 27 24 10 18 28  8  5 10  8 30  4],[ 3 19 30 27 20  7 27 21 19 28 11  7],[ 4 27 17 21 26 26 12 22 16 26  4]
