,vn_id,time,type
0,3,10.94115835221669,1
1,7,19.345553006105263,1
2,8,20.03432793625852,1
3,11,27.737110778707773,1
4,5,32.14199763006749,1
5,10,33.36937004897834,1
6,2,37.18078012241267,1
7,1,38.90690784367442,1
8,0,41.83844300204486,1
9,9,54.93267719803753,1
10,6,79.39919987310259,1
11,4,94.36288218705647,1
12,21,103.43162548586483,1
13,13,107.64261703260014,1
14,13,113.40563424438713,0
15,6,125.35420312629512,0
16,10,128.5811103200312,0
17,15,129.2143669102549,1
18,22,129.79516614244915,1
19,17,155.07808774608026,1
20,1,156.09275416537184,0
21,20,174.8040421705571,1
22,23,180.32244040445664,1
23,14,189.73605407598433,1
24,16,190.0715343947846,1
25,12,190.84645583484567,1
26,19,197.61165931664718,1
27,18,197.95060591256447,1
28,33,201.16236278235525,1
29,30,201.47432268936188,1
30,24,204.4263473118944,1
31,24,206.98803905394223,0
32,22,216.97044170197728,0
33,29,218.38652498450347,1
34,28,219.70630569660477,1
35,35,219.9012798890954,1
36,14,221.56144580737777,0
37,16,221.64189990575488,0
38,7,231.8555112091377,0
39,27,246.38804264273227,1
40,31,252.22488209457345,1
41,15,254.51917986302146,0
42,26,263.4264264811633,1
43,34,263.64403824670137,1
44,19,269.0708540981272,0
45,25,282.9457601489291,1
46,32,285.56913249184953,1
47,11,288.8047856683846,0
48,8,295.47111562411044,0
49,3,303.1766275888993,0
50,45,307.55625576556116,1
51,37,326.09314988200305,1
52,39,326.7010779288752,1
53,36,329.66780365982515,1
54,21,329.85586602215466,0
55,41,333.1461213375512,1
56,40,336.4974694474598,1
57,44,340.9086666033925,1
58,38,350.9815552724914,1
59,43,354.5989855750612,1
60,44,356.72665209514327,0
61,47,357.7483066244812,1
62,46,361.15304803900256,1
63,43,377.78995139248735,0
64,45,381.4317368140722,0
65,4,382.5145610453318,0
66,42,397.3555569495212,1
67,54,404.4926612574744,1
68,56,407.67157990718863,1
69,53,411.4334095201682,1
70,49,414.5442380801445,1
71,29,420.7580759863972,0
72,57,425.9626604428419,1
73,59,426.22185773083777,1
