,vn_id,time,type
0,4,12.280229990402901,1
1,5,16.438908114325088,1
2,2,18.123855955554447,1
3,6,28.46703125148366,1
4,8,29.302660506732835,1
5,10,45.35302888446354,1
6,12,57.6192107908799,1
7,13,58.377260473802906,1
8,0,60.809921224706436,1
9,11,68.30865563570588,1
10,9,76.75722017180674,1
11,1,79.57546188401658,1
12,7,84.45601713310322,1
13,3,85.11508417433001,1
14,7,88.33286833443793,0
15,10,98.50675942396616,0
16,21,101.19265298151997,1
17,18,102.14249687750043,1
18,17,122.21116252999123,1
19,15,126.51240028069302,1
20,23,141.7206237594008,1
21,17,145.77405928634687,0
22,16,148.3126959658931,1
23,12,154.86930319225044,0
24,22,160.44551851818846,1
25,20,169.95169506062044,1
26,26,178.83013176908142,1
27,24,181.87473982992418,1
28,27,182.25982202813515,1
29,25,185.1876510024631,1
30,14,192.5305491156007,1
31,19,195.01939358202742,1
32,34,216.8951057698307,1
33,33,219.52393645801482,1
34,32,222.57442605462268,1
35,29,229.5128213977342,1
36,31,231.9946786572668,1
37,14,234.00195032731023,0
38,30,234.38208475767163,1
39,37,238.91602452024023,1
40,39,242.2536942095187,1
41,40,246.5325623660921,1
42,31,253.74327578823713,0
43,36,260.0565965623675,1
44,38,261.6213532703756,1
45,28,264.2026852161098,1
46,30,270.57576142456026,0
47,3,273.7833341638635,0
48,35,274.35990540510886,1
49,29,294.03251927221487,0
50,41,297.76714043642204,1
51,2,303.94713626500726,0
52,46,314.24147272535396,1
53,40,318.98278728603094,0
54,4,319.4656522028185,0
55,54,319.7959182648325,1
56,48,326.37129780339654,1
57,42,327.7794524123693,1
58,49,339.15703428530526,1
59,44,342.3763148761186,1
60,53,342.5229847051425,1
61,20,343.8154424450988,0
62,9,362.21086603988726,0
63,47,362.5896116617672,1
64,16,362.89812593055376,0
65,34,363.50000255793265,0
66,43,366.54145373191767,1
67,51,369.9743357763301,1
68,50,370.48746520486213,1
69,55,378.4688199705255,1
70,45,378.48817028168435,1
71,39,392.64490053462697,0
72,52,399.66214527050585,1
73,64,402.2849702467699,1
74,68,403.41364600744447,1
75,57,403.4788346360996,1
76,63,407.3602113592261,1
77,66,408.24113905253796,1
78,53,409.6545100790892,0
79,58,416.22459949398643,1
80,56,416.54512749397554,1
81,60,420.65207900429976,1
82,65,429.1021413292076,1
83,56,430.0951497488078,0
84,26,430.87371024380263,0
85,37,433.6063699023578,0
86,51,434.1716652813358,0
87,18,434.9732992249041,0
88,28,437.7780469190072,0
89,67,438.46525052187167,1
90,69,440.2200342330109,1
91,33,447.00189654332587,0
92,59,447.1595545188618,1
93,60,447.71277088069917,0
94,15,458.1453770040755,0
95,8,460.13596392386467,0
96,11,467.920978611746,0
97,61,478.69858895989347,1
98,59,479.56140183262494,0
99,50,480.5576381519174,0
100,67,481.94723897941554,0
101,41,485.89816185939446,0
102,62,487.8911329507376,1
103,36,488.26376511347945,0
104,80,510.3548162727691,1
105,13,511.8221585148904,0
106,6,513.9994421971608,0
107,77,520.8914077990582,1
108,82,524.2613330627307,1
109,72,528.2226039304479,1
110,57,530.2653791477346,0
111,81,535.0558082461653,1
112,70,546.2079645771839,1
113,1,549.6567362026894,0
114,71,549.8110920593829,1
115,76,553.5502807249302,1
116,47,555.7236191949135,0
117,83,560.8674577037572,1
118,75,565.9908424563193,1
119,66,572.9833990067738,0
120,70,575.2606796488274,0
121,32,579.0497784363923,0
122,79,583.9183297251508,1
123,78,585.2435272849315,1
124,74,593.7020308867797,1
125,80,595.1247174916223,0
126,64,596.5290686996075,0
127,73,597.0267046471413,1
128,73,600.0509352870407,0
129,85,603.2071625110642,1
130,90,603.5637675720412,1
131,94,607.4953721485045,1
132,19,615.7258355769707,0
133,5,616.0165368930357,0
134,91,621.9567001354249,1
135,87,642.5501454425562,1
136,92,642.8931260164112,1
137,89,643.1709343684587,1
138,86,646.5008904824551,1
139,91,650.8501834182232,0
140,97,664.1110638045773,1
141,48,669.952670917596,0
142,86,674.4699914025076,0
143,84,679.1343127914336,1
144,96,684.2852964563886,1
145,61,687.2199021944205,0
146,63,689.7071686602792,0
147,88,695.6387125414966,1
148,95,696.0568149965874,1
149,42,698.0711095289947,0
150,93,698.6115545888896,1
151,46,704.4879569099066,0
152,68,705.4009387867836,0
153,108,709.1649183520973,1
154,99,710.5782823625169,1
155,106,712.6138191346959,1
156,101,713.521796056446,1
157,102,718.028429282022,1
158,22,720.231624397449,0
159,111,720.5009518868305,1
160,109,728.0304899667782,1
161,89,729.8864097625986,0
162,105,730.1178661940775,1
163,100,732.9849755848498,1
164,81,750.2266635735833,0
165,106,753.3255775526666,0
166,44,761.2872709251601,0
167,107,761.5025236352716,1
168,103,768.4606745558186,1
169,110,772.4005273192276,1
170,104,781.5925413362825,1
171,98,782.7116737907779,1
172,82,785.7995661997084,0
173,93,815.0185370145017,0
174,109,820.8363141854143,0
175,116,823.0285879904641,1
176,124,824.6190667356242,1
177,119,834.7587071101968,1
178,122,835.9311685844457,1
179,107,837.6172132522416,0
180,114,837.7126368038247,1
181,120,838.8973312638698,1
182,72,845.1243085409826,0
183,119,846.3453116992353,0
184,21,849.493775847564,0
185,103,851.2308840665612,0
186,95,857.6172622096713,0
187,115,859.5891411445966,1
188,120,862.5380888171248,0
189,112,863.3112830939338,1
190,84,863.6797654120163,0
191,125,865.0511694083366,1
192,123,872.2750418140263,1
193,121,874.8770085998005,1
194,24,885.9348738544129,0
195,117,890.9529381925853,1
196,113,891.29548946391,1
197,87,892.9084289458211,0
