,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
0,0,2,1,922.0927112295535,15.903884019793807,937.9965952493474,[ 8 18],[ 2 28],[24 29],[30]
1,1,2,1,909.7375966925036,47.011719731268535,956.7493164237721,[ 5 15],[12  6],[21  4],[10]
2,2,6,5,983.8199054459843,8.04050049839961,991.860405944384,[ 2 22  9 17 30 24],[ 6 27 24 25 13 17],[ 9  6  9 23 10 17],[ 8 29 19  2 13]
3,3,13,12,365.6643475860213,29.438685245323484,395.10303283134476,[10  4 21 15  7 29  9 25 13 20  6 10 27],[29  8  3 15  6 18  2  2 22 16 17  8 19],[ 3 19  6 13 18 30  4 22  6 28 18  2 15],[ 9 30 22 29 30 17  3 27 18 21 25  8]
4,4,7,6,149.11048205453113,28.470791067942045,177.5812731224732,[11  6 28  8 17 11  7],[28 10  9 22  2 29  8],[ 9 16 28 12  7 19  9],[29  8 15  5 15 20]
5,5,14,13,66.47922863074817,62.24679671589878,128.72602534664696,[21  8  3  8 21  6 18 25 24  8 15  8 15 11],[24  9  5 25 20 25 27 27  9 10 12 30  3 28],[23 25  9 23 26 13 13 29 28 22 10  7 29 19],[ 7  4 18 22  7 22  8  4  2 23 19 24 15]
6,6,10,9,257.35827548840814,75.64793060010996,333.00620608851807,[25  6 20  7 13 15 25  5 27 26],[10 26 12 15 15 20 23 18 28 16],[ 9 11 17 22 13 18 29 11  3 13],[ 5 29 22  8 29 26  2 29  3]
7,7,11,10,1132.5272838727724,50.31548982786369,1182.8427737006361,[ 8 26 11 30 14  7 10 18 23 15 22],[23 26 25 11 20 29 30  8 24 28  7],[22 16 27 18 13  5  6 14 21 15  4],[30 24 13 30  6 27 30 21 10 15]
8,8,11,10,873.4293384371288,72.09131986636311,945.5206583034919,[19 18  9 16 24 30  3  8  2 17 24],[22 21 18 15  4 29 26 20 15  9 17],[28 19 17  9 26  7 24 17 26  5 15],[ 3 14  6  7 26 12 14  2 28 30]
9,9,11,10,243.37110609029565,99.00846678077085,342.3795728710665,[26 28 17 10 16 20 27 25 19  6 29],[ 2 16 17 24 26 10 29 28 20 18  4],[ 2 23  4 18 21 12 18  9 11 27  4],[ 5  3 17 25 25  3  8 15 12 21]
10,10,12,11,719.0901966368414,188.98994323801946,908.0801398748608,[20 19 21 25 28  3  6 30 24  4 12 12],[ 8  4 11 17 30  2  9  3 26  6 17 14],[21 21 11 25 13 23 19 30 13  9 17 12],[25 21 13 30  7 10 11 23  7 16  7]
11,11,14,13,398.22046639924713,168.52955773373014,566.7500241329773,[11 17 13 30  4 16 15 18 13 18 19  7 11 13],[29 10 20  5  6 27 13  5 12  2 15  3 29  8],[30 14  7 12  3 11  5  5  7  9 18  3 24 27],[22 15  6 24  9 29 13  3 13 30 20  2 19]
12,12,14,13,1193.3413904958022,101.75344188229114,1295.0948323780933,[14 15 21 14 19 19 29 16 19 18 13 22 10  6],[12 11 19  4  4 29  2  3  3 14  4 18  5 28],[24 27 14 30 12  9 18 12 20  7 12  5 27 17],[ 2 21 26 30 11 18 30  9  5 11  4 27  6]
13,13,12,11,602.0758290283695,132.99303814702176,735.0688671753912,[26 29  2 12 11 24  2  9  4  6 23 28],[ 5 23 26 30 12 19 16 16 12 24 21  6],[20  4 17 21 11 28 25 10 22 15 27 28],[13 11  6 30 24 12  8 24  7 21  3]
14,14,13,12,93.6674759908239,125.87087836175036,219.53835435257426,[21  6 15 24 29 13 29 13 19  5  4 24 12],[ 8 13 24 23 17 24 20  3  4 12 10  7 17],[26 11  2 24  8  3 30  6 29  6 12 18  7],[ 5 30  5  2 16 14 29  5 11  9 14 25]
15,15,12,11,434.4684070665512,190.73524403612183,625.203651102673,[ 2 11 17  7  4  4 19 21 18 23 13 25],[11  8 14 30 27 23 20 19 16  7 25 10],[21 14 26  2 21  6 23 13 21 29 29  9],[24 28 16 12  3 12 11  3  8 25 22]
16,16,9,8,8.445468340355239,116.53784343724202,124.98331177759725,[ 4 16 16 15 11 22 28  6 19],[26  5 12 22 27  7 18  3 24],[17 28 14 18 15 29 17 23  9],[29 25 12  3 19 26  9 17]
17,17,6,5,2333.569825849958,147.8393841259583,2481.4092099759164,[ 4 23 26 23 12 27],[ 5 22  9  4 18  7],[30 23 16  4  9 23],[ 6 20 11  5  8]
18,18,6,5,3.846700407936524,180.21294022058646,184.05964062852297,[28 26  9 15  3 25],[ 6  6 13 30 27 13],[12  2  9 23  6 18],[27 12 25 23 12]
19,19,4,3,525.019811559562,165.9896496400867,691.0094611996486,[20  4 14  6],[26 15  5 13],[13 27 15 17],[15  7 12]
20,20,3,2,0.43096557563722443,216.02739508407657,216.4583606597138,[16 20  3],[25  5 18],[16 17 19],[11 19]
21,21,4,3,2297.1298535520305,206.9914050238231,2504.1212585758535,[30  6 17  5],[ 4  6 22 22],[26 26 13 21],[ 4 13 22]
22,22,9,8,443.0821821454475,231.50608945124213,674.5882715966897,[14  8  8  9 29  4 18  5 20],[20 26  5 10  3 18 26 18 17],[29 15 14  4 23 23  4 21  3],[ 6 10 16 19 19 27 14 22]
23,23,2,1,68.93878671777388,262.9837096316818,331.9224963494557,[12  6],[6 6],[12  4],[16]
24,24,8,7,312.2677505905746,211.3492456341138,523.6169962246884,[ 2 26 20 18  6 23  6  9],[18 18 20  8  8 23 16  5],[24 23  5 13 27 19 29  8],[26 21 23 28 11 21 17]
