,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
0,1,True,1,1.0,253.0,253,397,0.6372795969773299,1
1,2,True,2,1.0,221.0,189,237,0.6971608832807571,2
2,3,True,3,1.0,228.66666666666666,244,308,0.7282377919320594,3
3,4,True,4,1.0,235.0,254,348,0.7286821705426356,4
4,5,True,5,1.0,311.4,617,906,0.7090163934426229,4
5,6,True,6,1.0,401.8333333333333,854,1035,0.7462086041473228,4
6,7,True,7,1.0,451.14285714285717,747,984,0.7492289442467378,5
7,8,True,8,1.0,432.75,304,346,0.759044069283052,6
8,9,True,9,1.0,438.8888888888889,488,599,0.7655038759689923,7
9,10,True,10,1.0,481.1,861,1179,0.7589525161697429,8
10,11,True,11,1.0,482.0,491,590,0.7651897820753355,9
11,12,True,12,1.0,449.75,95,106,0.7671641791044777,10
12,13,True,13,1.0,430.3076923076923,197,257,0.7671420735052112,11
13,14,True,14,1.0,442.64285714285717,603,791,0.7666707905480639,12
14,15,True,15,1.0,462.8,745,954,0.7681752794068828,13
15,16,True,16,1.0,457.125,372,433,0.7723336853220697,14
16,17,True,17,1.0,457.88235294117646,470,549,0.7769238446950794,14
17,18,True,18,1.0,457.0,442,606,0.7742117647058824,15
18,19,True,19,1.0,476.05263157894734,819,1044,0.7751306881480847,16
19,20,True,20,1.0,483.35,622,813,0.7744752443518667,17
20,21,True,21,1.0,487.9047619047619,579,740,0.7749205869006202,18
21,22,True,22,1.0,474.90909090909093,202,243,0.7759376160415893,17
22,23,True,23,1.0,471.82608695652175,404,589,0.772164508325032,18
23,24,True,24,1.0,457.625,131,131,0.7742685935847726,18
24,25,True,25,1.0,471.56,806,1055,0.7735564304461943,19
25,26,True,26,1.0,478.2307692307692,645,779,0.7762032586303764,20
26,27,True,27,1.0,464.44444444444446,106,118,0.7770961145194274,21
27,28,True,28,1.0,468.89285714285717,589,723,0.7787069988137604,22
28,29,True,29,1.0,467.55172413793105,430,554,0.7786263925577122,23
29,30,True,30,1.0,468.3666666666667,492,625,0.7789234436498698,24
30,31,True,31,1.0,456.93548387096774,114,129,0.7796675473359753,25
31,32,True,32,1.0,473.46875,986,1340,0.7766557309821611,26
32,33,True,33,1.0,480.8181818181818,716,933,0.7762340394305562,27
33,34,True,34,1.0,471.8235294117647,175,198,0.7772663404234701,27
34,35,True,35,1.0,475.7142857142857,608,745,0.7786195286195287,28
35,36,True,36,1.0,475.22222222222223,458,595,0.7783793621183858,28
36,37,True,37,1.0,484.8918918918919,833,1248,0.7724200284152064,29
37,38,True,38,1.0,488.7105263157895,630,880,0.7703571576720455,30
38,39,True,39,1.0,494.38461538461536,710,907,0.7708083473254977,30
39,40,True,40,1.0,494.275,490,730,0.7679847731510255,31
40,41,True,41,1.0,497.8048780487805,639,860,0.7671778679897759,32
41,42,True,42,1.0,503.7142857142857,746,989,0.7667161961367014,33
42,43,True,43,1.0,502.5813953488372,455,531,0.7684184326553833,34
43,44,True,44,1.0,499.1818181818182,353,448,0.7687246255074899,35
44,45,True,45,1.0,508.6,923,1351,0.7648631487484544,36
45,46,True,46,1.0,508.4347826086956,501,573,0.7669202518363064,37
46,47,True,47,1.0,513.2127659574468,733,1030,0.7651145086595191,38
47,48,True,48,1.0,515.3333333333334,615,851,0.7639991351885598,37
48,49,True,49,1.0,523.8367346938776,932,1183,0.764839094159714,38
49,50,True,50,1.0,518.38,251,313,0.7651817081451303,38
50,51,True,51,1.0,518.3137254901961,515,686,0.7648948175583784,39
51,52,True,52,1.0,511.7692307692308,178,218,0.7652183914656239,39
52,53,True,53,1.0,514.2830188679245,645,899,0.7640150241058414,40
53,54,True,54,1.0,518.0555555555555,718,981,0.7631557410590065,41
54,55,False,54,0.9818181818181818,508.6363636363636,0,0,0.7631557410590065,41
55,56,True,55,0.9821428571428571,514.25,823,1084,0.763042844651705,42
56,57,True,56,0.9824561403508771,506.4736842105263,71,115,0.7626003803888419,43
57,58,False,56,0.9655172413793104,497.7413793103448,0,0,0.7626003803888419,43
58,59,False,56,0.9491525423728814,489.3050847457627,0,0,0.7626003803888419,42
59,60,True,57,0.95,484.8333333333333,221,323,0.7619371906021635,42
60,61,True,58,0.9508196721311475,484.6393442622951,473,595,0.7624439057100119,42
61,62,True,59,0.9516129032258065,481.7096774193548,303,374,0.7628997649943803,39
62,63,True,60,0.9523809523809523,487.8253968253968,867,1077,0.7640273461777501,38
63,64,True,61,0.953125,487.734375,482,645,0.7637631514558356,38
64,65,True,62,0.9538461538461539,485.81538461538463,363,445,0.7643228851506717,39
65,66,True,63,0.9545454545454546,485.1515151515151,442,593,0.7640545957812351,39
66,67,True,64,0.9552238805970149,490.9850746268657,876,1093,0.7650054649891863,39
67,68,True,65,0.9558823529411765,492.9264705882353,623,855,0.7642967894928858,38
68,69,True,66,0.9565217391304348,489.9130434782609,285,433,0.7632595001016054,39
69,70,True,67,0.9571428571428572,495.9428571428571,912,1235,0.7625867674193831,40
70,71,False,67,0.9436619718309859,488.9577464788732,0,0,0.7625867674193831,40
71,72,True,68,0.9444444444444444,489.9583333333333,561,790,0.761691929006348,39
72,73,True,69,0.9452054794520548,493.6986301369863,763,1112,0.7599207185931768,39
73,74,True,70,0.9459459459459459,497.9864864864865,811,1130,0.7589381332893979,40
74,75,True,71,0.9466666666666667,500.17333333333335,662,844,0.7593724696356275,41
75,76,True,72,0.9473684210526315,498.63157894736844,383,588,0.758101944466672,42
76,77,True,73,0.948051948051948,493.6753246753247,117,207,0.7573065046319355,43
77,78,False,73,0.9358974358974359,487.34615384615387,0,0,0.7573065046319355,43
78,79,False,73,0.9240506329113924,481.17721518987344,0,0,0.7573065046319355,43
79,80,True,74,0.925,477.9,219,259,0.7577595433464146,43
80,81,True,75,0.9259259259259259,474.95061728395063,239,316,0.757750640141816,43
81,82,True,76,0.926829268292683,473.780487804878,379,589,0.7564399618372631,44
82,83,True,77,0.927710843373494,470.421686746988,195,248,0.7565834092274304,45
83,84,True,78,0.9285714285714286,474.3809523809524,803,963,0.7579988586646377,45
84,85,True,79,0.9294117647058824,470.67058823529413,159,221,0.7578375101816598,45
85,86,False,79,0.9186046511627907,465.19767441860466,0,0,0.7578375101816598,45
86,87,True,80,0.9195402298850575,464.2183908045977,380,536,0.757346184859452,46
87,88,True,81,0.9204545454545454,462.4318181818182,307,393,0.7575204765450484,46
88,89,False,81,0.9101123595505618,457.23595505617976,0,0,0.7575204765450484,46
89,90,True,82,0.9111111111111111,458.8777777777778,605,747,0.7582389336662566,45
90,91,False,82,0.9010989010989011,453.83516483516485,0,0,0.7582389336662566,45
91,92,True,83,0.9021739130434783,451.39130434782606,229,300,0.758266839520149,46
92,93,False,83,0.8924731182795699,446.5376344086022,0,0,0.758266839520149,46
93,94,True,84,0.8936170212765957,442.6170212765957,78,106,0.7582235343429373,47
94,95,False,84,0.8842105263157894,437.9578947368421,0,0,0.7582235343429373,47
95,96,True,85,0.8854166666666666,434.5,106,106,0.7586896815147601,47
96,97,True,86,0.8865979381443299,434.680412371134,452,621,0.7583453237410072,45
97,98,True,87,0.8877551020408163,432.0204081632653,174,181,0.7590039619225184,46
98,99,True,88,0.8888888888888888,431.6868686868687,399,470,0.7597553821265399,46
99,100,True,89,0.89,432.23,486,610,0.7601519494908637,44
100,101,True,90,0.8910891089108911,430.7821782178218,286,406,0.7597569280737597,45
101,102,True,91,0.8921568627450981,431.30392156862746,484,530,0.7611640742599097,45
102,103,True,92,0.8932038834951457,433.3883495145631,646,848,0.7611731605422457,45
103,104,True,93,0.8942307692307693,436.71153846153845,779,1041,0.7609489662567436,46
104,105,True,94,0.8952380952380953,434.8666666666667,243,301,0.761181589344358,47
105,106,False,94,0.8867924528301887,430.7641509433962,0,0,0.761181589344358,47
106,107,False,94,0.8785046728971962,426.7383177570093,0,0,0.761181589344358,47
107,108,True,95,0.8796296296296297,427.1111111111111,467,554,0.7619299317817677,47
108,109,True,96,0.8807339449541285,425.7155963302752,275,357,0.7619790469309337,48
109,110,True,97,0.8818181818181818,425.26363636363635,376,454,0.7624690311644282,49
110,111,True,98,0.8828828828828829,422.81081081081084,153,153,0.7630599138281441,49
111,112,True,99,0.8839285714285714,419.98214285714283,106,106,0.7634675626105728,49
112,113,True,100,0.8849557522123894,419.2654867256637,339,424,0.763714032401064,50
113,114,True,101,0.8859649122807017,420.46491228070175,556,758,0.76334941792875,49
114,115,True,102,0.8869565217391304,419.67826086956524,330,364,0.7641749924790601,45
115,116,True,103,0.8879310344827587,417.7413793103448,195,268,0.7640204966495862,46
116,117,True,104,0.8888888888888888,419.2307692307692,592,779,0.7639710921437917,46
117,118,True,105,0.8898305084745762,416.73728813559325,125,140,0.7642515230635335,47
118,119,True,106,0.8907563025210085,418.3109243697479,604,787,0.764290430056348,48
119,120,True,107,0.8916666666666667,416.44166666666666,194,286,0.7639145787792164,49
120,121,True,108,0.8925619834710744,417.9834710743802,603,827,0.7634804661554254,50
121,122,True,109,0.8934426229508197,418.0409836065574,425,578,0.7632366585854958,49
122,123,True,110,0.8943089430894309,419.7073170731707,623,876,0.7625631480989099,50
123,124,True,111,0.8951612903225806,420.9032258064516,568,787,0.7620938891728115,49
124,125,True,112,0.896,421.592,507,667,0.7620748496066636,50
125,126,False,112,0.8888888888888888,418.24603174603175,0,0,0.7620748496066636,50
126,127,False,112,0.8818897637795275,414.9527559055118,0,0,0.7620748496066636,50
127,128,False,112,0.875,411.7109375,0,0,0.7620748496066636,50
128,129,True,113,0.875968992248062,411.51162790697674,386,475,0.7624197509586799,51
129,130,False,113,0.8692307692307693,408.34615384615387,0,0,0.7624197509586799,50
130,131,True,114,0.8702290076335878,407.6564885496183,318,388,0.7627365564521889,50
131,132,True,115,0.8712121212121212,406.030303030303,193,231,0.762975827805142,51
132,133,True,116,0.8721804511278195,403.81954887218046,112,148,0.7629627525073159,51
133,134,True,117,0.8731343283582089,401.42537313432837,83,123,0.7628089680502573,52
134,135,True,118,0.8740740740740741,403.47407407407405,678,836,0.7633736493209816,52
135,136,True,119,0.875,403.83088235294116,452,612,0.7631626485096922,52
136,137,True,120,0.8759124087591241,401.8978102189781,139,187,0.7631112096684777,52
137,138,True,121,0.8768115942028986,403.3768115942029,606,800,0.7630496764996162,53
138,139,False,121,0.8705035971223022,400.47482014388487,0,0,0.7630496764996162,53
139,140,True,122,0.8714285714285714,402.35,663,932,0.762397812787613,51
140,141,False,122,0.8652482269503546,399.49645390070924,0,0,0.762397812787613,51
141,142,False,122,0.8591549295774648,396.6830985915493,0,0,0.762397812787613,51
142,143,True,123,0.8601398601398601,395.7692307692308,266,360,0.7622838209148214,52
143,144,True,124,0.8611111111111112,397.46527777777777,640,816,0.7625233146815881,50
144,145,True,125,0.8620689655172413,399.9655172413793,760,948,0.7630117882328176,48
