,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
0,1,True,1,1.0,251.0,251,385,0.6519480519480519,1
1,2,True,2,1.0,290.0,329,389,0.7493540051679587,2
2,3,True,3,1.0,237.0,131,183,0.7429467084639498,3
3,4,True,4,1.0,208.0,121,143,0.7563636363636363,4
4,5,True,5,1.0,196.0,148,172,0.7704402515723271,5
5,6,True,6,1.0,275.3333333333333,672,953,0.7424719101123596,6
6,7,True,7,1.0,283.42857142857144,332,424,0.748961872404681,7
7,8,True,8,1.0,292.0,352,430,0.7586878856771679,8
8,9,True,9,1.0,271.55555555555554,108,108,0.7668653906495136,9
9,10,True,10,1.0,274.8,304,362,0.7743026204564666,10
10,11,True,11,1.0,256.27272727272725,71,74,0.7780844603919403,11
11,12,True,12,1.0,270.75,430,527,0.7828915662650603,11
12,13,True,13,1.0,315.7692307692308,856,1174,0.7710368144252442,12
13,14,True,14,1.0,302.5,130,154,0.7730923694779116,13
14,15,True,15,1.0,304.0,325,378,0.7786885245901639,14
15,16,True,16,1.0,310.25,404,502,0.7807486631016043,15
16,17,True,17,1.0,330.70588235294116,658,928,0.7716167993412023,15
17,18,True,18,1.0,349.6111111111111,671,909,0.7679072605247101,16
18,19,True,19,1.0,342.7894736842105,220,273,0.7691308455361361,17
19,20,True,20,1.0,340.6,299,376,0.770239710538218,17
20,21,True,21,1.0,357.85714285714283,703,884,0.7725123355263158,18
21,22,True,22,1.0,383.95454545454544,932,1214,0.7719795284225919,18
22,23,True,23,1.0,379.9130434782609,291,357,0.7733427736967873,19
23,24,True,24,1.0,398.6666666666667,830,1084,0.772672211903416,20
24,25,True,25,1.0,396.2,337,422,0.7735259664193674,21
25,26,True,26,1.0,388.1923076923077,188,222,0.7747754663391417,22
26,27,True,27,1.0,378.0,113,151,0.7744726058582486,23
27,28,True,28,1.0,381.32142857142856,471,579,0.7761139783383005,24
28,29,True,29,1.0,403.1034482758621,1013,1211,0.7809994655264565,25
29,30,True,30,1.0,412.76666666666665,693,942,0.7783155248271527,26
30,31,True,31,1.0,415.19354838709677,488,672,0.7762031118079845,26
31,32,True,32,1.0,416.46875,456,562,0.777356509566029,27
32,33,True,33,1.0,416.09090909090907,404,499,0.7782690018704302,28
33,34,True,34,1.0,414.55882352941177,364,443,0.7793320800619263,29
34,35,True,35,1.0,412.85714285714283,355,456,0.7793118325962679,30
35,36,True,36,1.0,424.8333333333333,844,1114,0.7780830280830281,31
36,37,True,37,1.0,429.56756756756755,600,798,0.7770607216192432,31
37,38,True,38,1.0,425.55263157894734,277,347,0.7774145473775299,31
38,39,True,39,1.0,435.5897435897436,817,1026,0.7783021029000778,32
39,40,True,40,1.0,431.575,275,338,0.7788405143243853,32
40,41,True,41,1.0,435.2439024390244,582,687,0.7808944512515316,33
41,42,True,42,1.0,439.04761904761904,595,711,0.7825828629631202,33
42,43,True,43,1.0,431.8837209302326,131,181,0.7821344339622641,34
43,44,True,44,1.0,428.25,272,341,0.7823541623417064,35
44,45,True,45,1.0,433.6666666666667,672,896,0.7811937072174853,36
45,46,True,46,1.0,434.69565217391306,481,679,0.7792673421667966,37
46,47,True,47,1.0,428.97872340425533,166,216,0.7791776163240068,37
47,48,True,48,1.0,423.3541666666667,159,181,0.7798672141842883,37
48,49,True,49,1.0,420.6938775510204,293,377,0.7798290080956344,35
49,50,True,50,1.0,425.84,678,840,0.7806702353890151,35
50,51,True,51,1.0,420.1764705882353,137,179,0.7805704294612611,36
51,52,True,52,1.0,419.0192307692308,360,442,0.781107725398817,37
52,53,True,53,1.0,413.60377358490564,132,139,0.7819433544981095,38
53,54,True,54,1.0,410.64814814814815,254,289,0.7829325989478516,39
54,55,True,55,1.0,406.23636363636365,168,199,0.783360213168782,40
55,56,True,56,1.0,412.76785714285717,772,974,0.7836655817737999,40
56,57,True,57,1.0,420.36842105263156,846,1130,0.7823744530790832,40
57,58,True,58,1.0,423.3965517241379,596,789,0.7816966417316569,41
58,59,True,59,1.0,426.49152542372883,606,784,0.7814838970154353,41
59,60,True,60,1.0,432.6,793,1022,0.7813130248938924,42
60,61,True,61,1.0,431.27868852459017,352,439,0.7815805109922757,41
61,62,True,62,1.0,436.66129032258067,765,1067,0.779595127710427,42
62,63,True,63,1.0,432.1904761904762,155,180,0.7800154696765692,42
63,64,True,64,1.0,432.5,452,553,0.7805978567399887,43
64,65,True,65,1.0,431.7846153846154,386,502,0.7804349035092598,41
65,66,True,66,1.0,432.8484848484849,502,618,0.7809732094040459,40
66,67,True,67,1.0,434.23880597014926,526,660,0.7812567132116004,40
67,68,True,68,1.0,438.80882352941177,745,870,0.7829703489897665,41
68,69,True,69,1.0,443.3768115942029,754,1000,0.7822296087957045,40
69,70,True,70,1.0,446.35714285714283,652,785,0.7831808497305427,41
