,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
0,1,True,1,1.0,372.0,372,496,0.75,1
1,2,True,2,1.0,494.5,617,890,0.7135642135642135,2
2,3,True,3,1.0,614.3333333333334,854,1123,0.734555599840574,3
3,4,True,4,1.0,647.0,745,909,0.7571679344645992,4
4,5,True,5,1.0,578.4,304,320,0.7736757624398074,5
5,6,True,6,1.0,522.6666666666666,244,278,0.7808764940239044,6
6,7,True,7,1.0,518.1428571428571,491,571,0.7907128842380641,7
7,8,True,8,1.0,561.0,861,1153,0.7818815331010452,8
8,9,True,9,1.0,526.7777777777778,253,339,0.7798980095410429,9
9,10,True,10,1.0,518.3,442,639,0.7715093777910093,10
10,11,True,11,1.0,479.8181818181818,95,106,0.7734466588511137,11
11,12,True,12,1.0,480.5,488,592,0.7775080906148867,12
12,13,True,13,1.0,481.38461538461536,492,669,0.7740259740259741,13
13,14,True,14,1.0,465.14285714285717,254,343,0.7726625533934504,14
14,15,True,15,1.0,465.46666666666664,470,674,0.7670841573280598,12
15,16,True,16,1.0,475.25,622,772,0.770103301600162,13
16,17,True,17,1.0,482.7647058823529,603,769,0.771117166212534,14
17,18,True,18,1.0,491.77777777777777,645,761,0.7762188705717292,14
18,19,True,19,1.0,488.5263157894737,430,506,0.7793450881612091,15
19,20,True,20,1.0,473.55,189,245,0.779185520361991,16
20,21,True,21,1.0,486.57142857142856,747,963,0.7789297148955634,17
21,22,True,22,1.0,473.40909090909093,197,235,0.7799745375571032,18
22,23,True,23,1.0,479.2608695652174,608,770,0.7804998937902712,19
23,24,True,24,1.0,500.375,986,1328,0.777231247168468,20
24,25,True,25,1.0,498.68,458,677,0.7730034722222222,21
25,26,True,26,1.0,502.15384615384613,589,708,0.7754811119030649,22
26,27,True,27,1.0,498.51851851851853,404,552,0.7740970784449045,23
27,28,True,28,1.0,487.92857142857144,202,243,0.774885145482389,22
28,29,True,29,1.0,498.8965517241379,806,995,0.776763663695909,23
29,30,True,30,1.0,485.8,106,112,0.7777777777777778,24
30,31,True,31,1.0,496.5483870967742,819,958,0.7815292445166532,22
31,32,True,32,1.0,484.59375,114,144,0.7816028225806452,23
32,33,True,33,1.0,473.8787878787879,131,131,0.7830354013319313,23
33,34,True,34,1.0,476.97058823529414,579,693,0.7847948122338366,24
34,35,True,35,1.0,468.34285714285716,175,183,0.7863001870772773,24
35,36,True,36,1.0,475.22222222222223,716,937,0.7853470437017995,25
36,37,True,37,1.0,469.1621621621622,251,323,0.7852263988781834,23
37,38,True,38,1.0,473.7894736842105,645,780,0.786647441779176,24
38,39,True,39,1.0,466.20512820512823,178,218,0.7869292360960831,25
39,40,True,40,1.0,467.425,515,675,0.7862489486963835,26
40,41,True,41,1.0,471.0243902439024,615,831,0.7846897728657917,26
41,42,True,42,1.0,470.64285714285717,455,589,0.7844047619047619,27
42,43,True,43,1.0,481.3720930232558,932,1192,0.7842906941497424,28
43,44,True,44,1.0,478.45454545454544,353,458,0.7840595903165736,29
44,45,True,45,1.0,482.02222222222224,639,893,0.7818548823126554,30
45,46,True,46,1.0,482.4347826086956,501,596,0.7830904407353824,30
46,47,True,47,1.0,487.27659574468083,710,985,0.7809984995225754,31
47,48,True,48,1.0,492.3958333333333,733,872,0.7827195655053649,29
48,49,True,49,1.0,500.9591836734694,912,1215,0.7814778262392156,30
49,50,True,50,1.0,507.4,823,1102,0.7803032633100606,31
50,51,True,51,1.0,509.80392156862746,630,888,0.7784198077901859,32
51,52,True,52,1.0,509.4230769230769,490,630,0.7784079221885928,33
52,53,True,53,1.0,509.4339622641509,510,622,0.7791533200588694,33
53,54,True,54,1.0,508.75925925925924,473,537,0.7807047456663825,34
54,55,True,55,1.0,512.5636363636364,718,950,0.7800498063087992,32
55,56,True,56,1.0,516.7321428571429,746,919,0.780835964273186,33
56,57,True,57,1.0,523.859649122807,923,1193,0.7806127784168148,31
57,58,True,58,1.0,528.051724137931,767,1052,0.7792336657846529,32
58,59,True,59,1.0,533.7966101694915,867,1242,0.776747398017067,32
59,60,True,60,1.0,538.7833333333333,833,1141,0.7754695708494255,33
60,61,True,61,1.0,540.1639344262295,623,863,0.7743830787309048,34
61,62,True,62,1.0,540.5,561,762,0.7737116734392316,35
62,63,True,63,1.0,536.4444444444445,285,437,0.7724976570893048,35
63,64,True,64,1.0,529.171875,71,137,0.7717039602606753,36
64,65,True,65,1.0,524.4307692307692,221,302,0.7714311577803928,37
65,66,True,66,1.0,521.9848484848485,363,489,0.7711126530429527,36
66,67,True,67,1.0,518.7164179104477,303,422,0.7706157564469279,35
67,68,True,68,1.0,518.1764705882352,482,642,0.7703373341203734,34
68,69,True,69,1.0,524.8550724637681,979,1458,0.7672832051526516,35
69,70,True,70,1.0,523.6714285714286,442,540,0.7678627537233709,36
70,71,True,71,1.0,529.5070422535211,938,1292,0.766759805021313,37
71,72,True,72,1.0,534.3194444444445,876,1055,0.7680988699436968,36
72,73,True,73,1.0,531.2054794520548,307,350,0.7688555793480847,35
73,74,True,74,1.0,534.9864864864865,811,1169,0.7671543455091561,36
74,75,True,75,1.0,532.92,380,528,0.7666736999597185,36
75,76,True,76,1.0,532.1578947368421,475,615,0.7667399711837416,37
76,77,True,77,1.0,535.1558441558442,763,965,0.7671699588553982,38
77,78,True,78,1.0,533.2051282051282,383,517,0.7669186796975843,39
78,79,True,79,1.0,527.9367088607595,117,177,0.7665741540610583,39
79,80,False,79,0.9875,521.3375,0,0,0.7665741540610583,39
